Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	bsu01502:Vancomycin resistance	5	6.41025641025641	3.465889035224064E-4	BSU_04560, BSU_04640, BSU_15190, BSU_04570, BSU_15220	72	5	749	10.402777777777779	0.013428334756635407	0.0016896209046717312	0.0011697375493881217
GOTERM_BP_DIRECT	GO:0019877~diaminopimelate biosynthetic process	6	7.6923076923076925	4.140868174244812E-4	BSU_16770, BSU_16750, BSU_14180, BSU_14190, BSU_22490, BSU_14000	76	9	864	7.578947368421052	0.027368080218297064	0.002732972995001576	0.0022360688140921985
UP_KW_BIOLOGICAL_PROCESS	KW-0220~Diaminopimelate biosynthesis	6	7.6923076923076925	5.394355313903875E-4	BSU_16770, BSU_16750, BSU_14180, BSU_14190, BSU_22490, BSU_14000	70	9	750	7.142857142857142	0.013931158702046087	0.001078871062780775	5.394355313903875E-4
GOTERM_MF_DIRECT	GO:0030170~pyridoxal phosphate binding	9	11.538461538461538	6.548510218232487E-4	BSU_31400, BSU_04640, BSU_23380, BSU_22620, BSU_11220, BSU_32250, BSU_11870, BSU_22370, BSU_14000	77	26	928	4.171828171828172	0.07256497048703014	0.037653933754836805	0.037653933754836805
GOTERM_BP_DIRECT	GO:0006526~arginine biosynthetic process	6	7.6923076923076925	7.721938333224438E-4	BSU_11190, BSU_29450, BSU_11220, BSU_11200, BSU_11210, BSU_11250	76	10	864	6.821052631578947	0.05044039220611107	0.0046331629999346625	0.00379076972721927
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	39	50.0	9.08350799259307E-4	BSU_34920, BSU_29450, BSU_29790, BSU_34900, BSU_11220, BSU_11200, BSU_15200, BSU_34860, BSU_32240, BSU_32680, BSU_34880, BSU_21910, BSU_15180, BSU_28500, BSU_22640, BSU_06470, BSU_04570, BSU_29440, BSU_04560, BSU_31400, BSU_06500, BSU_34910, BSU_34890, BSU_32250, BSU_32170, BSU_11870, BSU_11210, BSU_14000, BSU_17460, BSU_34870, BSU_11250, BSU_15230, BSU_16770, BSU_11190, BSU_15570, BSU_06480, BSU_22490, BSU_06460, BSU_22370	63	296	710	1.484877734877735	0.00814551642177963	0.004087578596666881	0.004087578596666881
UP_KW_LIGAND	KW-0663~Pyridoxal phosphate	10	12.82051282051282	0.002357572937631348	BSU_31400, BSU_04640, BSU_23380, BSU_22620, BSU_11220, BSU_32250, BSU_11870, BSU_22640, BSU_22370, BSU_14000	50	36	554	3.0777777777777784	0.043856020767455095	0.04479388581499561	0.04479388581499561
GOTERM_CC_DIRECT	GO:0045263~proton-transporting ATP synthase complex, coupling factor F(o)	4	5.128205128205128	0.0023874003172280464	BSU_36860, BSU_36850, BSU_36880, BSU_36870	63	4	710	11.269841269841269	0.021282553304793006	0.007162200951684139	0.007162200951684139
UP_KW_CELLULAR_COMPONENT	KW-0138~CF(0)	4	5.128205128205128	0.002471314755437608	BSU_36860, BSU_36850, BSU_36880, BSU_36870	47	4	518	11.02127659574468	0.012295650557568094	0.0041188579257293466	0.0041188579257293466
UP_KW_BIOLOGICAL_PROCESS	KW-0791~Threonine biosynthesis	4	5.128205128205128	0.002794291622129549	BSU_16750, BSU_32260, BSU_32250, BSU_32240	70	4	750	10.714285714285714	0.07016978732251544	0.005189398726812019	0.002794291622129549
GOTERM_MF_DIRECT	GO:0005524~ATP binding	24	30.76923076923077	0.003823547706990977	BSU_34920, BSU_06530, BSU_06430, BSU_04560, BSU_29450, BSU_29790, BSU_36820, BSU_06500, BSU_36810, BSU_36800, BSU_36830, BSU_11210, BSU_15200, BSU_34860, BSU_17460, BSU_32240, BSU_16670, BSU_15590, BSU_15180, BSU_06480, BSU_06460, BSU_06470, BSU_04570, BSU_06450	77	165	928	1.7530106257378986	0.35631818912678026	0.14656932876798748	0.14656932876798748
KEGG_PATHWAY	bsu00400:Phenylalanine, tyrosine and tryptophan biosynthesis	7	8.974358974358974	0.004356178205642607	BSU_22630, BSU_22620, BSU_22670, BSU_22650, BSU_22640, BSU_22370, BSU_22680	72	18	749	4.0455246913580245	0.15655625013333907	0.018289819776526973	0.012662182922210982
INTERPRO	IPR004101:Mur ligase, C-terminal	4	5.128205128205128	0.004364197057150236	BSU_29790, BSU_15180, BSU_15200, BSU_04570	78	5	964	9.887179487179488	0.667855275123192	0.5498888292009297	0.5498888292009297
INTERPRO	IPR013221:Mur ligase, central	4	5.128205128205128	0.004364197057150236	BSU_29790, BSU_15180, BSU_15200, BSU_04570	78	5	964	9.887179487179488	0.667855275123192	0.5498888292009297	0.5498888292009297
UP_SEQ_FEATURE	DOMAIN:Mur ligase C-terminal	4	5.128205128205128	0.00437477087103351	BSU_29790, BSU_15180, BSU_15200, BSU_04570	70	5	862	9.851428571428572	0.3933589251319085	0.24936193964891007	0.24936193964891007
UP_SEQ_FEATURE	DOMAIN:Mur ligase central	4	5.128205128205128	0.00437477087103351	BSU_29790, BSU_15180, BSU_15200, BSU_04570	70	5	862	9.851428571428572	0.3933589251319085	0.24936193964891007	0.24936193964891007
KEGG_PATHWAY	bsu00470:D-Amino acid metabolism	6	7.6923076923076925	0.00468969737859666	BSU_04560, BSU_04640, BSU_23380, BSU_32170, BSU_15200, BSU_06470	72	13	749	4.801282051282051	0.1675052903654637	0.018289819776526973	0.012662182922210982
KEGG_PATHWAY	bsu00920:Sulfur metabolism	6	7.6923076923076925	0.00676148303684026	BSU_15570, BSU_15590, BSU_21910, BSU_11870, BSU_33430, BSU_33440	72	14	749	4.458333333333333	0.2324820189412199	0.023972530766979104	0.01659636745406246
GOTERM_BP_DIRECT	GO:0071555~cell wall organization	9	11.538461538461538	0.009100065437789885	BSU_04560, BSU_29790, BSU_15180, BSU_15190, BSU_31150, BSU_15200, BSU_04570, BSU_15220, BSU_15230	76	36	864	2.8421052631578947	0.45800337530066004	0.05005035990784437	0.04095029447005448
UP_KW_BIOLOGICAL_PROCESS	KW-0057~Aromatic amino acid biosynthesis	6	7.6923076923076925	0.011169609292977598	BSU_22630, BSU_22670, BSU_00750, BSU_22650, BSU_22640, BSU_22680	70	16	750	4.017857142857143	0.2532642487829835	0.019297019621188	0.011169609292977598
KEGG_PATHWAY	bsu00230:Purine metabolism	11	14.102564102564102	0.01225579931964101	BSU_06530, BSU_06430, BSU_15590, BSU_06520, BSU_06500, BSU_06480, BSU_06490, BSU_06460, BSU_06470, BSU_06440, BSU_06450	72	49	749	2.335317460317461	0.38179138703847815	0.03983134778883328	0.02757554846919227
UP_KW_BIOLOGICAL_PROCESS	KW-9998~Cell wall biogenesis/degradation	9	11.538461538461538	0.01261728206000754	BSU_04560, BSU_29790, BSU_15180, BSU_15190, BSU_31150, BSU_15200, BSU_04570, BSU_15220, BSU_15230	70	36	750	2.6785714285714284	0.28117435952335157	0.019297019621188	0.01261728206000754
UP_KW_BIOLOGICAL_PROCESS	KW-0961~Cell wall biogenesis/degradation	9	11.538461538461538	0.01261728206000754	BSU_04560, BSU_29790, BSU_15180, BSU_15190, BSU_31150, BSU_15200, BSU_04570, BSU_15220, BSU_15230	70	36	750	2.6785714285714284	0.28117435952335157	0.019297019621188	0.01261728206000754
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	14	17.94871794871795	0.012627081508224993	BSU_06530, BSU_06430, BSU_04560, BSU_29450, BSU_29790, BSU_06500, BSU_15200, BSU_17460, BSU_15180, BSU_06480, BSU_06460, BSU_06470, BSU_04570, BSU_06450	71	74	758	2.0197944423296534	0.1839826728319628	0.2020333041315999	0.2020333041315999
INTERPRO	IPR011060:Ribulose-phosphate binding barrel	4	5.128205128205128	0.013575162709242994	BSU_22630, BSU_22650, BSU_34870, BSU_34880	78	7	964	7.062271062271062	0.9680752345465924	0.6623322401036014	0.6623322401036014
INTERPRO	IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2	6	7.6923076923076925	0.013639144772973039	BSU_31400, BSU_22620, BSU_11220, BSU_11870, BSU_22370, BSU_14000	78	19	964	3.9028340080971664	0.9685928317890236	0.6623322401036014	0.6623322401036014
UP_KW_DOMAIN	KW-0315~Glutamine amidotransferase	4	5.128205128205128	0.016992806284149068	BSU_34890, BSU_00750, BSU_06490, BSU_06470	14	15	327	6.228571428571428	0.09772239881875378	0.10195683770489442	0.10195683770489442
GOTERM_BP_DIRECT	GO:0019344~cysteine biosynthetic process	4	5.128205128205128	0.017051492192184308	BSU_15570, BSU_32250, BSU_33430, BSU_33440	76	7	864	6.496240601503759	0.6840914084973819	0.08038560604886888	0.0657700413127109
GOTERM_BP_DIRECT	GO:0009088~threonine biosynthetic process	4	5.128205128205128	0.017051492192184308	BSU_16750, BSU_32260, BSU_32250, BSU_32240	76	7	864	6.496240601503759	0.6840914084973819	0.08038560604886888	0.0657700413127109
INTERPRO	IPR000713:Mur ligase, N-terminal	3	3.8461538461538463	0.017928419991480475	BSU_29790, BSU_15180, BSU_04570	78	3	964	12.358974358974361	0.9895269759629965	0.6623322401036014	0.6623322401036014
UP_SEQ_FEATURE	DOMAIN:Mur ligase N-terminal catalytic	3	3.8461538461538463	0.017980658289036472	BSU_29790, BSU_15180, BSU_04570	70	3	862	12.314285714285715	0.873618137687111	0.5853747861660757	0.5853747861660757
GOTERM_MF_DIRECT	GO:0004642~phosphoribosylformylglycinamidine synthase activity	3	3.8461538461538463	0.01881879914959597	BSU_06480, BSU_06460, BSU_06470	77	3	928	12.051948051948052	0.8874980252954936	0.5410404755508842	0.5410404755508842
INTERPRO	IPR004839:Aminotransferase, class I/classII	4	5.128205128205128	0.020482797827610935	BSU_31400, BSU_22620, BSU_22370, BSU_14000	78	8	964	6.179487179487179	0.9945669838980613	0.6623322401036014	0.6623322401036014
UP_SEQ_FEATURE	DOMAIN:Aminotransferase class I/classII	4	5.128205128205128	0.020539466181265814	BSU_31400, BSU_22620, BSU_22370, BSU_14000	70	8	862	6.1571428571428575	0.9061333519903091	0.5853747861660757	0.5853747861660757
KEGG_PATHWAY	bsu00190:Oxidative phosphorylation	8	10.256410256410255	0.020991932793836633	BSU_36820, BSU_36810, BSU_36800, BSU_36860, BSU_36850, BSU_36840, BSU_36830, BSU_36870	72	31	749	2.684587813620072	0.5628157085111689	0.06028895809437796	0.04173850944995398
INTERPRO	IPR015424:Pyridoxal phosphate-dependent transferase	6	7.6923076923076925	0.02102642032074925	BSU_31400, BSU_22620, BSU_11220, BSU_11870, BSU_22370, BSU_14000	78	21	964	3.5311355311355315	0.9952762731962378	0.6623322401036014	0.6623322401036014
INTERPRO	IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1	6	7.6923076923076925	0.02102642032074925	BSU_31400, BSU_22620, BSU_11220, BSU_11870, BSU_22370, BSU_14000	78	21	964	3.5311355311355315	0.9952762731962378	0.6623322401036014	0.6623322401036014
GOTERM_BP_DIRECT	GO:0042450~arginine biosynthetic process via ornithine	3	3.8461538461538463	0.021069343587938716	BSU_29440, BSU_11210, BSU_11250	76	3	864	11.368421052631579	0.7599071342848452	0.09270511178693036	0.07584963691657938
KEGG_PATHWAY	bsu00261:Monobactam biosynthesis	4	5.128205128205128	0.02164219008516132	BSU_16770, BSU_16750, BSU_15590, BSU_22490	72	7	749	5.944444444444445	0.5739986931095565	0.06028895809437796	0.04173850944995398
UP_KW_LIGAND	KW-0067~ATP-binding	22	28.205128205128204	0.023564431167433536	BSU_34920, BSU_06530, BSU_06430, BSU_04560, BSU_29450, BSU_29790, BSU_06500, BSU_36810, BSU_36830, BSU_11210, BSU_15200, BSU_34860, BSU_17460, BSU_32240, BSU_16670, BSU_15590, BSU_15180, BSU_06480, BSU_06460, BSU_06470, BSU_04570, BSU_06450	50	162	554	1.5046913580246914	0.3643350985652276	0.22386209609061858	0.22386209609061858
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	14	17.94871794871795	0.029076508149871377	BSU_29440, BSU_23380, BSU_34900, BSU_34890, BSU_32250, BSU_11870, BSU_34870, BSU_16770, BSU_22630, BSU_00750, BSU_22640, BSU_21870, BSU_06440, BSU_22680	71	82	758	1.8227413260048093	0.37632240021518426	0.232612065198971	0.232612065198971
INTERPRO	IPR004838:Aminotransferases, class-I, pyridoxal-phosphate-binding site	3	3.8461538461538463	0.03400453606183384	BSU_31400, BSU_22370, BSU_14000	78	4	964	9.26923076923077	0.9998364231103694	0.9521270097313475	0.9521270097313475
GOTERM_BP_DIRECT	GO:0070814~hydrogen sulfide biosynthetic process	3	3.8461538461538463	0.03977541134310409	BSU_15590, BSU_33430, BSU_33440	76	4	864	8.526315789473685	0.9340857780301893	0.16407357179030438	0.1342420132829763
UP_KW_MOLECULAR_FUNCTION	KW-0032~Aminotransferase	5	6.41025641025641	0.05175175754276246	BSU_31400, BSU_22620, BSU_11220, BSU_22370, BSU_14000	71	16	758	3.336267605633803	0.5726804692319615	0.27600937356139976	0.27600937356139976
GOTERM_BP_DIRECT	GO:0009097~isoleucine biosynthetic process	4	5.128205128205128	0.06238145623483668	BSU_16750, BSU_28290, BSU_32260, BSU_21870	76	11	864	4.133971291866029	0.9866415952647246	0.22953228529021966	0.18779914251017973
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	3	3.8461538461538463	0.06259971417005991	BSU_06500, BSU_06480, BSU_06490	76	5	864	6.821052631578947	0.9868483431826164	0.22953228529021966	0.18779914251017973
KEGG_PATHWAY	bsu00250:Alanine, aspartate and glutamate metabolism	7	8.974358974358974	0.06374997442675683	BSU_29440, BSU_29450, BSU_06490, BSU_22370, BSU_06470, BSU_17460, BSU_06440	72	31	749	2.349014336917563	0.9233906354127279	0.16574993350956777	0.11474995396816229
GOTERM_CC_DIRECT	GO:0005829~cytosol	19	24.358974358974358	0.0666389019878138	BSU_29440, BSU_06430, BSU_04560, BSU_04640, BSU_06520, BSU_06500, BSU_34910, BSU_28290, BSU_32170, BSU_15230, BSU_33440, BSU_16770, BSU_22630, BSU_22670, BSU_28500, BSU_21870, BSU_22490, BSU_06440, BSU_06450	63	147	710	1.4566461505237014	0.4624148519408593	0.14993752947258104	0.14993752947258104
KEGG_PATHWAY	bsu01210:2-Oxocarboxylic acid metabolism	8	10.256410256410255	0.07421166561808915	BSU_11190, BSU_16750, BSU_28290, BSU_11220, BSU_11200, BSU_11210, BSU_21870, BSU_22370	72	40	749	2.0805555555555553	0.9505738869785672	0.18089093494409228	0.12523218573052544
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	3	3.8461538461538463	0.08870550873046361	BSU_31400, BSU_22370, BSU_14000	76	6	864	5.684210526315789	0.9980178527489283	0.3081349250637157	0.2521103932339492
