Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	20	15.151515151515152	4.165675163509225E-15	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_00380	123	20	758	6.16260162601626	1.3922196728799463E-13	2.7493456079160886E-14	1.9162105752142434E-14
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	17	12.878787878787879	6.369564081197723E-12	BSU_01280, BSU_28370, BSU_15750, BSU_15430, BSU_00820, BSU_01410, BSU_01100, BSU_41050, BSU_01110, BSU_01230, BSU_28950, BSU_28630, BSU_27410, BSU_01030, BSU_28640, BSU_00380, BSU_01150	131	19	928	6.338288469264765	7.325007267411365E-10	2.441666231125794E-10	2.271811188960521E-10
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	53	40.15151515151515	1.4660174109262896E-11	BSU_25270, BSU_01380, BSU_29670, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_15980, BSU_37330, BSU_15140, BSU_16520, BSU_16600, BSU_00130, BSU_06030, BSU_27410, BSU_22360, BSU_30550, BSU_28230, BSU_33900, BSU_16690, BSU_16570, BSU_16650, BSU_25200, BSU_06020, BSU_28950, BSU_01130, BSU_28630, BSU_28870, BSU_30320, BSU_25290, BSU_36900, BSU_16020, BSU_16780, BSU_16500, BSU_35290, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_01270, BSU_01390, BSU_27560, BSU_25260, BSU_28090, BSU_14540, BSU_15750, BSU_35300, BSU_15430, BSU_16630, BSU_00820, BSU_00940, BSU_00500, BSU_00380	63	231	518	1.8864838864838864	1.0262113381287463E-10	1.0262121876484027E-10	1.0262121876484027E-10
INTERPRO	IPR012340:Nucleic acid-binding, OB-fold	14	10.606060606060606	3.9134085762707394E-11	BSU_01390, BSU_06730, BSU_01190, BSU_16690, BSU_00820, BSU_37080, BSU_16600, BSU_22880, BSU_01100, BSU_28630, BSU_27550, BSU_01250, BSU_22360, BSU_00380	132	14	964	7.303030303030303	1.8353911612756235E-8	1.8353886222709767E-8	1.8275618051184353E-8
UP_KW_DOMAIN	KW-0175~Coiled coil	13	9.848484848484848	1.1439913738656115E-9	BSU_28230, BSU_28090, BSU_37010, BSU_16960, BSU_16520, BSU_00820, BSU_00940, BSU_35290, BSU_25200, BSU_40500, BSU_00130, BSU_27410, BSU_27320	19	32	327	6.9917763157894735	4.5759653843902015E-9	4.575965495462446E-9	4.575965495462446E-9
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	13	9.848484848484848	3.3939897820906817E-9	BSU_40910, BSU_16490, BSU_16680, BSU_01500, BSU_01300, BSU_01420, BSU_22880, BSU_01200, BSU_01220, BSU_01330, BSU_01110, BSU_01250, BSU_40890	120	13	710	5.916666666666667	7.806176149927069E-8	2.6020588329361892E-8	2.375792847463477E-8
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	79	59.84848484848485	7.84227243753546E-9	BSU_25270, BSU_01380, BSU_29670, BSU_01180, BSU_15820, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_37330, BSU_16680, BSU_15140, BSU_24900, BSU_16520, BSU_01500, BSU_16600, BSU_01420, BSU_01220, BSU_00130, BSU_06030, BSU_27410, BSU_22360, BSU_01260, BSU_01490, BSU_30550, BSU_28230, BSU_01170, BSU_16690, BSU_16570, BSU_16650, BSU_25200, BSU_01210, BSU_01330, BSU_27940, BSU_06020, BSU_28950, BSU_01130, BSU_28630, BSU_28870, BSU_30320, BSU_01280, BSU_25290, BSU_36900, BSU_16020, BSU_16780, BSU_16500, BSU_35290, BSU_00990, BSU_00550, BSU_01320, BSU_01120, BSU_28640, BSU_27550, BSU_06690, BSU_40890, BSU_01390, BSU_29660, BSU_27560, BSU_25260, BSU_40910, BSU_28090, BSU_14540, BSU_15750, BSU_35300, BSU_15430, BSU_15990, BSU_16630, BSU_00820, BSU_00940, BSU_00500, BSU_01430, BSU_01110, BSU_01230, BSU_01350, BSU_27960, BSU_28850, BSU_00380, BSU_06680, BSU_01150	120	296	710	1.5791103603603605	1.8037224935874008E-7	4.50930665158289E-8	4.117193029706117E-8
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	12	9.090909090909092	2.0273896794624733E-8	BSU_29660, BSU_01290, BSU_01500, BSU_01410, BSU_01200, BSU_01100, BSU_16490, BSU_01330, BSU_01110, BSU_15990, BSU_25550, BSU_01150	120	12	710	5.916666666666668	4.6629952199506164E-7	9.325992525527377E-8	8.515036653742389E-8
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	11	8.333333333333332	1.1935946763454473E-7	BSU_01190, BSU_15080, BSU_01210, BSU_01440, BSU_01340, BSU_01020, BSU_01350, BSU_28860, BSU_01030, BSU_01040, BSU_01260	120	11	710	5.916666666666666	2.7452641513381337E-6	4.575446259324215E-7	4.177581367209066E-7
UP_SEQ_FEATURE	MOTIF:'HIGH' region	8	6.0606060606060606	1.0094433654116672E-6	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	94	8	862	9.170212765957446	1.6957219200020024E-4	8.479324269458005E-5	8.479324269458005E-5
UP_SEQ_FEATURE	DOMAIN:Aminoacyl-transfer RNA synthetases class-II family profile	8	6.0606060606060606	1.0094433654116672E-6	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	94	8	862	9.170212765957446	1.6957219200020024E-4	8.479324269458005E-5	8.479324269458005E-5
UP_KW_MOLECULAR_FUNCTION	KW-0820~tRNA-binding	11	8.333333333333332	1.5632514439766454E-6	BSU_01280, BSU_28370, BSU_01410, BSU_01100, BSU_01110, BSU_01230, BSU_28950, BSU_27410, BSU_28630, BSU_01030, BSU_00380	123	13	758	5.214509068167605	5.158600736876462E-5	8.597882941871549E-6	5.992463868577141E-6
UP_KW_BIOLOGICAL_PROCESS	KW-0698~rRNA processing	9	6.8181818181818175	1.6862603674684916E-6	BSU_01160, BSU_06730, BSU_15140, BSU_28370, BSU_01320, BSU_14530, BSU_15750, BSU_16020, BSU_16780	82	11	750	7.483370288248337	5.22727491970576E-5	2.6137035695761618E-5	2.2764514960824634E-5
UP_KW_LIGAND	KW-0547~Nucleotide-binding	34	25.757575757575758	1.7892222794516E-6	BSU_25270, BSU_30320, BSU_29670, BSU_25290, BSU_29190, BSU_11420, BSU_37330, BSU_15980, BSU_00550, BSU_00130, BSU_01120, BSU_06030, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_06670, BSU_30550, BSU_27560, BSU_25260, BSU_28090, BSU_35300, BSU_15430, BSU_16570, BSU_16630, BSU_00820, BSU_00940, BSU_37080, BSU_28950, BSU_01130, BSU_28630, BSU_00380, BSU_06680	52	186	554	1.947477253928867	2.683799805613951E-5	2.6838334191774002E-5	2.6838334191774002E-5
GOTERM_MF_DIRECT	GO:0003723~RNA binding	11	8.333333333333332	3.4189093244756487E-6	BSU_01280, BSU_29670, BSU_16960, BSU_01190, BSU_37080, BSU_16600, BSU_01500, BSU_14530, BSU_16690, BSU_01030, BSU_16780	131	15	928	5.194910941475826	3.930979611671548E-4	9.82936430786749E-5	9.14558244297236E-5
INTERPRO	IPR006195:Aminoacyl-tRNA synthetase, class II	8	6.0606060606060606	5.270737322442105E-6	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	132	8	964	7.303030303030304	0.002468929486576288	0.0012359879021126736	0.0012307171647902317
UP_SEQ_FEATURE	REGION:Disordered	19	14.393939393939394	5.742729387773968E-6	BSU_01160, BSU_29660, BSU_01170, BSU_01070, BSU_01190, BSU_16490, BSU_35300, BSU_16680, BSU_37160, BSU_15140, BSU_24900, BSU_16630, BSU_16600, BSU_01410, BSU_01100, BSU_41060, BSU_01350, BSU_28860, BSU_00380	94	56	862	3.111322188449848	9.643160555411479E-4	3.215928457153422E-4	3.215928457153422E-4
KEGG_PATHWAY	bsu03018:RNA degradation	8	6.0606060606060606	6.312641621306044E-6	BSU_16960, BSU_33900, BSU_37080, BSU_29190, BSU_14530, BSU_16690, BSU_06030, BSU_16780	106	8	749	7.066037735849057	1.9567336140002833E-4	6.523063008682912E-5	6.523063008682912E-5
UP_SEQ_FEATURE	MOTIF:'KMSKS' region	7	5.303030303030303	8.699028946528316E-6	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_15430, BSU_00380	94	7	862	9.170212765957446	0.001460375831488725	3.653592157541893E-4	3.653592157541893E-4
INTERPRO	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site	7	5.303030303030303	3.5406757216800194E-5	BSU_30320, BSU_29670, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	132	7	964	7.303030303030303	0.016468942513998663	0.005535256378226431	0.00551165187341523
UP_KW_LIGAND	KW-0067~ATP-binding	29	21.96969696969697	4.990331893518421E-5	BSU_25270, BSU_30320, BSU_29670, BSU_29190, BSU_11420, BSU_37330, BSU_00550, BSU_00130, BSU_06030, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_06670, BSU_30550, BSU_27560, BSU_25260, BSU_28090, BSU_35300, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_37080, BSU_28950, BSU_28630, BSU_00380, BSU_06680	52	162	554	1.907169990503324	7.482883547346164E-4	3.7427489201388156E-4	3.7427489201388156E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	11	8.333333333333332	1.578891591367076E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_37080, BSU_16600, BSU_25200, BSU_01430, BSU_14540, BSU_01010, BSU_27320	82	26	750	3.8696060037523456	0.0048829896273399065	0.0016315213110793118	0.0014210024322303682
INTERPRO	IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	6	4.545454545454546	2.3159839693709933E-4	BSU_30320, BSU_00940, BSU_28090, BSU_37330, BSU_15430, BSU_00380	132	6	964	7.303030303030304	0.10293972966718246	0.021723929632699916	0.021631290273925078
INTERPRO	IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel	6	4.545454545454546	2.3159839693709933E-4	BSU_01160, BSU_16630, BSU_01120, BSU_01130, BSU_27410, BSU_16020	132	6	964	7.303030303030304	0.10293972966718246	0.021723929632699916	0.021631290273925078
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	6	4.545454545454546	3.2610431971005527E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540	127	6	864	6.803149606299213	0.037755387208419866	0.019077102703038234	0.018424894063618122
UP_KW_CELLULAR_COMPONENT	KW-9994~DNA-directed RNA polymerase	6	4.545454545454546	3.6710718474420396E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540	63	7	518	7.047619047619047	0.0025669219027834034	8.565834310698094E-4	8.565834310698094E-4
UP_KW_CELLULAR_COMPONENT	KW-0240~DNA-directed RNA polymerase	6	4.545454545454546	3.6710718474420396E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540	63	7	518	7.047619047619047	0.0025669219027834034	8.565834310698094E-4	8.565834310698094E-4
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	23	17.424242424242426	0.0013865736328668205	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_00380, BSU_06670, BSU_06680	123	74	758	1.9154032080861347	0.044756198845637196	0.006536704269229297	0.004555884793705267
KEGG_PATHWAY	bsu03020:RNA polymerase	5	3.787878787878788	0.0016380599527706893	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430	106	5	749	7.066037735849057	0.04955168410686461	0.012694964633972843	0.012694964633972843
GOTERM_MF_DIRECT	GO:0070181~small ribosomal subunit rRNA binding	5	3.787878787878788	0.0016480474754303823	BSU_25290, BSU_40910, BSU_01420, BSU_25550, BSU_40890	131	5	928	7.083969465648854	0.17277768988691877	0.02707506566778485	0.025191582838721558
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	5	3.787878787878788	0.0016480474754303823	BSU_16630, BSU_25290, BSU_01120, BSU_01130, BSU_15980	131	5	928	7.083969465648854	0.17277768988691877	0.02707506566778485	0.025191582838721558
GOTERM_MF_DIRECT	GO:0002161~aminoacyl-tRNA editing activity	5	3.787878787878788	0.0016480474754303823	BSU_30320, BSU_28090, BSU_27410, BSU_15430, BSU_16570	131	5	928	7.083969465648854	0.17277768988691877	0.02707506566778485	0.025191582838721558
GOTERM_BP_DIRECT	GO:0043952~protein transport by the Sec complex	5	3.787878787878788	0.0019240964573848552	BSU_33630, BSU_01000, BSU_35300, BSU_01360, BSU_27650	127	5	864	6.803149606299213	0.20328805470586164	0.06943185436685448	0.06705811575602184
GOTERM_MF_DIRECT	GO:0003899~DNA-directed 5'-3' RNA polymerase activity	6	4.545454545454546	0.0019746601801996205	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540	131	8	928	5.312977099236641	0.20332656351490208	0.028385740090369545	0.026411079910169923
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	4.545454545454546	0.0023737386108326317	BSU_01160, BSU_28370, BSU_01320, BSU_14530, BSU_16020, BSU_16780	127	8	864	5.102362204724409	0.24454429313854054	0.06943185436685448	0.06705811575602184
UP_SEQ_FEATURE	COMPBIAS:Basic residues	4	3.0303030303030303	0.004495945586260813	BSU_01190, BSU_01410, BSU_41060, BSU_28860	94	4	862	9.170212765957446	0.5309387402105784	0.15106377169836332	0.15106377169836332
UP_KW_BIOLOGICAL_PROCESS	KW-0046~Antibiotic resistance	6	4.545454545454546	0.005601439448288809	BSU_01070, BSU_01080, BSU_00990, BSU_01100, BSU_01330, BSU_01020	82	12	750	4.573170731707317	0.15981466668277278	0.043411155724238266	0.03780971627594946
INTERPRO	IPR020568:Ribosomal protein S5 domain 2-type fold	6	4.545454545454546	0.006137684973803563	BSU_28370, BSU_01500, BSU_01330, BSU_41050, BSU_01120, BSU_16690	132	10	964	4.381818181818182	0.9442815783720735	0.3776233440986143	0.37601301000864157
UP_KW_LIGAND	KW-0342~GTP-binding	5	3.787878787878788	0.008854054075972543	BSU_16630, BSU_25290, BSU_01120, BSU_01130, BSU_15980	52	10	554	5.3269230769230775	0.12488700335362124	0.04427027037986271	0.04427027037986271
INTERPRO	IPR022967:RNA-binding domain, S1	4	3.0303030303030303	0.00885683749485023	BSU_01390, BSU_16600, BSU_22880, BSU_16690	132	4	964	7.303030303030304	0.9845841818393386	0.3776233440986143	0.37601301000864157
INTERPRO	IPR005225:Small GTP-binding protein domain	4	3.0303030303030303	0.00885683749485023	BSU_16630, BSU_25290, BSU_01120, BSU_01130	132	4	964	7.303030303030304	0.9845841818393386	0.3776233440986143	0.37601301000864157
INTERPRO	IPR008991:Translation protein SH3-like domain	4	3.0303030303030303	0.00885683749485023	BSU_01270, BSU_01190, BSU_16040, BSU_01010	132	4	964	7.303030303030304	0.9845841818393386	0.3776233440986143	0.37601301000864157
INTERPRO	IPR004087:K Homology domain	4	3.0303030303030303	0.00885683749485023	BSU_16960, BSU_16600, BSU_01220, BSU_16690	132	4	964	7.303030303030304	0.9845841818393386	0.3776233440986143	0.37601301000864157
INTERPRO	IPR015946:K homology domain-like, alpha/beta	4	3.0303030303030303	0.00885683749485023	BSU_16650, BSU_25290, BSU_16600, BSU_01220	132	4	964	7.303030303030304	0.9845841818393386	0.3776233440986143	0.37601301000864157
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	4	3.0303030303030303	0.009668739399092595	BSU_01390, BSU_28230, BSU_16020, BSU_28870	131	4	928	7.083969465648855	0.6728430627341703	0.10108227553596805	0.09405046506390069
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	4	3.0303030303030303	0.009668739399092595	BSU_00820, BSU_22880, BSU_22360, BSU_27550	131	4	928	7.083969465648855	0.6728430627341703	0.10108227553596805	0.09405046506390069
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	4	3.0303030303030303	0.009668739399092595	BSU_16500, BSU_01120, BSU_01130, BSU_27320	131	4	928	7.083969465648855	0.6728430627341703	0.10108227553596805	0.09405046506390069
GOTERM_BP_DIRECT	GO:0065002~intracellular protein transmembrane transport	5	3.787878787878788	0.01060316797435763	BSU_33630, BSU_01000, BSU_35300, BSU_01360, BSU_27650	127	7	864	4.859392575928009	0.7157366804233412	0.1813845240048862	0.17518334369702682
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	4	3.0303030303030303	0.010852065538753874	BSU_25290, BSU_01420, BSU_01200, BSU_01110	127	4	864	6.803149606299213	0.7240519587410001	0.1813845240048862	0.17518334369702682
GOTERM_BP_DIRECT	GO:0006605~protein targeting	4	3.0303030303030303	0.010852065538753874	BSU_01000, BSU_35300, BSU_01360, BSU_27650	127	4	864	6.803149606299213	0.7240519587410001	0.1813845240048862	0.17518334369702682
KEGG_PATHWAY	bsu03060:Protein export	6	4.545454545454546	0.011340649942806539	BSU_33630, BSU_01000, BSU_35300, BSU_15980, BSU_01360, BSU_27650	106	11	749	3.854202401372213	0.29782232542986375	0.050222878318143246	0.050222878318143246
