Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	bsu00970:Aminoacyl-tRNA biosynthesis	24	10.95890410958904	2.346426557418227E-14	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_15730, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_00380, BSU_06670, BSU_06680	178	24	749	4.207865168539326	1.311839525897085E-12	6.569994360771035E-13	5.866066393545567E-13
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	87	39.726027397260275	1.0437917933801143E-13	BSU_25270, BSU_01380, BSU_29670, BSU_29790, BSU_34900, BSU_11220, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_15980, BSU_37330, BSU_34860, BSU_32240, BSU_15140, BSU_16520, BSU_21910, BSU_15180, BSU_16600, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_30550, BSU_28230, BSU_29440, BSU_04560, BSU_31400, BSU_33900, BSU_06500, BSU_32170, BSU_11210, BSU_14000, BSU_16690, BSU_17460, BSU_34870, BSU_16570, BSU_11250, BSU_16770, BSU_15570, BSU_16650, BSU_25200, BSU_06020, BSU_22490, BSU_28950, BSU_06460, BSU_22370, BSU_01130, BSU_28630, BSU_28870, BSU_34920, BSU_30320, BSU_29450, BSU_25290, BSU_36900, BSU_11200, BSU_15200, BSU_16020, BSU_34880, BSU_16780, BSU_16500, BSU_35290, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_01270, BSU_01390, BSU_27560, BSU_25260, BSU_34890, BSU_28090, BSU_11870, BSU_14540, BSU_15750, BSU_35300, BSU_15430, BSU_15230, BSU_11190, BSU_16630, BSU_00820, BSU_00940, BSU_00500, BSU_06480, BSU_00380	116	231	518	1.6818181818181819	9.392486788328824E-13	9.394126140421028E-13	9.394126140421028E-13
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	24	10.95890410958904	3.471316441205217E-13	BSU_01160, BSU_01490, BSU_01270, BSU_01050, BSU_01280, BSU_01180, BSU_01190, BSU_16040, BSU_40500, BSU_01310, BSU_01210, BSU_01320, BSU_01440, BSU_27940, BSU_01230, BSU_01340, BSU_01020, BSU_01350, BSU_28850, BSU_01240, BSU_28860, BSU_01030, BSU_01260, BSU_01040	189	24	710	3.7566137566137567	9.026335234807448E-12	4.512711373566782E-12	4.512711373566782E-12
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	118	53.88127853881278	2.820902467561325E-11	BSU_01380, BSU_29670, BSU_29790, BSU_34900, BSU_11220, BSU_15820, BSU_37330, BSU_34860, BSU_32680, BSU_15140, BSU_16520, BSU_01420, BSU_22640, BSU_28500, BSU_06030, BSU_27410, BSU_22360, BSU_01260, BSU_01490, BSU_30550, BSU_28230, BSU_29440, BSU_31400, BSU_34910, BSU_32170, BSU_11210, BSU_17460, BSU_34870, BSU_16770, BSU_16650, BSU_27940, BSU_06020, BSU_22490, BSU_22370, BSU_01130, BSU_28630, BSU_28870, BSU_34920, BSU_30320, BSU_29450, BSU_11200, BSU_16020, BSU_34880, BSU_16780, BSU_35290, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_40890, BSU_27560, BSU_25260, BSU_40910, BSU_34890, BSU_28090, BSU_15750, BSU_14540, BSU_15990, BSU_15230, BSU_00820, BSU_00940, BSU_06480, BSU_01110, BSU_01230, BSU_01350, BSU_27960, BSU_00380, BSU_25270, BSU_01180, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_16680, BSU_32240, BSU_24900, BSU_21910, BSU_15180, BSU_16600, BSU_01500, BSU_01220, BSU_00130, BSU_06470, BSU_04570, BSU_01170, BSU_04560, BSU_06500, BSU_32250, BSU_16690, BSU_14000, BSU_16570, BSU_11250, BSU_15570, BSU_25200, BSU_01210, BSU_01330, BSU_06460, BSU_28950, BSU_01280, BSU_25290, BSU_36900, BSU_15200, BSU_16500, BSU_01320, BSU_00990, BSU_06690, BSU_29660, BSU_01390, BSU_11870, BSU_35300, BSU_15430, BSU_11190, BSU_16630, BSU_00500, BSU_01430, BSU_28850, BSU_01150, BSU_06680	189	296	710	1.4975689975689974	7.334337581710315E-10	2.444782138553148E-10	2.444782138553148E-10
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	20	9.1324200913242	4.446927866299135E-11	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_00380	195	20	758	3.887179487179487	1.6453647333491972E-9	3.29072662106136E-10	2.668156719779481E-10
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	17	7.76255707762557	1.3777722192416711E-8	BSU_01280, BSU_28370, BSU_15750, BSU_15430, BSU_00820, BSU_01410, BSU_01100, BSU_41050, BSU_01110, BSU_01230, BSU_28950, BSU_28630, BSU_27410, BSU_01030, BSU_28640, BSU_00380, BSU_01150	210	19	928	3.953884711779449	2.989761265448365E-6	9.96588571918142E-7	9.828108497257253E-7
INTERPRO	IPR012340:Nucleic acid-binding, OB-fold	14	6.392694063926941	3.4111935965181236E-8	BSU_01390, BSU_06730, BSU_01190, BSU_16690, BSU_00820, BSU_37080, BSU_16600, BSU_22880, BSU_01100, BSU_28630, BSU_27550, BSU_01250, BSU_22360, BSU_00380	219	14	964	4.401826484018264	2.449207048882407E-5	2.4492370023000127E-5	2.4492370023000127E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0028~Amino-acid biosynthesis	43	19.63470319634703	8.301249485959981E-8	BSU_34920, BSU_29450, BSU_27270, BSU_34900, BSU_36900, BSU_32260, BSU_11220, BSU_11200, BSU_33430, BSU_34860, BSU_32240, BSU_34880, BSU_21910, BSU_22620, BSU_14190, BSU_00750, BSU_22640, BSU_21870, BSU_22680, BSU_29440, BSU_31400, BSU_23380, BSU_34910, BSU_28290, BSU_34890, BSU_32250, BSU_32170, BSU_11870, BSU_11210, BSU_14000, BSU_34870, BSU_11250, BSU_33440, BSU_16770, BSU_11190, BSU_16750, BSU_22630, BSU_14180, BSU_24310, BSU_22670, BSU_22650, BSU_22490, BSU_29620	161	96	750	2.0865683229813663	3.735555447303973E-6	1.8677811343409959E-6	1.2866936703237972E-6
UP_KW_DOMAIN	KW-0175~Coiled coil	16	7.30593607305936	1.341401649036483E-7	BSU_28230, BSU_36800, BSU_36850, BSU_28090, BSU_37010, BSU_16960, BSU_16520, BSU_00820, BSU_00940, BSU_35290, BSU_24420, BSU_25200, BSU_40500, BSU_00130, BSU_27410, BSU_27320	40	32	327	4.0875	9.389807761328584E-7	9.389811543255381E-7	9.389811543255381E-7
UP_KW_LIGAND	KW-0547~Nucleotide-binding	57	26.027397260273972	7.184513678174262E-7	BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_29190, BSU_11420, BSU_15980, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_06670, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_11210, BSU_17460, BSU_16570, BSU_24430, BSU_28950, BSU_06460, BSU_01130, BSU_28630, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_25290, BSU_15200, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_06690, BSU_06450, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_16630, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00380, BSU_06680	103	186	554	1.6482931412464765	1.724269036540438E-5	8.682383235190604E-6	8.682383235190604E-6
UP_KW_LIGAND	KW-0067~ATP-binding	52	23.74429223744292	7.235319362658836E-7	BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_29190, BSU_11420, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_06670, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_11210, BSU_17460, BSU_16570, BSU_24430, BSU_28950, BSU_06460, BSU_28630, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_15200, BSU_00550, BSU_28640, BSU_27550, BSU_06690, BSU_06450, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00380, BSU_06680	103	162	554	1.7264772863478366	1.7364621985316298E-5	8.682383235190604E-6	8.682383235190604E-6
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	13	5.93607305936073	9.090567619886956E-7	BSU_40910, BSU_16490, BSU_16680, BSU_01500, BSU_01300, BSU_01420, BSU_22880, BSU_01200, BSU_01220, BSU_01330, BSU_01110, BSU_01250, BSU_40890	189	13	710	3.7566137566137563	2.3635207238470457E-5	5.908868952926521E-6	5.908868952926521E-6
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	12	5.47945205479452	3.3165949728124106E-6	BSU_29660, BSU_01290, BSU_01500, BSU_01410, BSU_01200, BSU_01100, BSU_16490, BSU_01330, BSU_01110, BSU_15990, BSU_25550, BSU_01150	189	12	710	3.7566137566137567	8.622789445111856E-5	1.7246293858624534E-5	1.7246293858624534E-5
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	37	16.894977168949772	5.505308468083525E-6	BSU_25270, BSU_30320, BSU_06530, BSU_06430, BSU_29670, BSU_29450, BSU_29790, BSU_11420, BSU_15200, BSU_37330, BSU_15180, BSU_00130, BSU_06470, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_04570, BSU_06690, BSU_06670, BSU_06450, BSU_27560, BSU_04560, BSU_25260, BSU_06500, BSU_28090, BSU_15430, BSU_17460, BSU_16570, BSU_00820, BSU_00940, BSU_06480, BSU_28950, BSU_06460, BSU_28630, BSU_00380, BSU_06680	195	74	758	1.9435897435897433	2.0367622920758333E-4	3.394940221984841E-5	2.7526542340417625E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0368~Histidine biosynthesis	10	4.5662100456621	6.236900158489256E-6	BSU_34920, BSU_22620, BSU_34900, BSU_34910, BSU_34890, BSU_24310, BSU_34860, BSU_29620, BSU_34870, BSU_34880	161	10	750	4.658385093167701	2.8062200063783127E-4	9.355350237733884E-5	6.444796830438898E-5
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	11	5.0228310502283104	1.1970657886154297E-5	BSU_01190, BSU_15080, BSU_01210, BSU_01440, BSU_01340, BSU_01020, BSU_01350, BSU_28860, BSU_01030, BSU_01040, BSU_01260	189	11	710	3.7566137566137563	3.111905380884794E-4	5.187285084000195E-5	5.187285084000195E-5
GOTERM_BP_DIRECT	GO:0000105~histidine biosynthetic process	10	4.5662100456621	2.133725516891269E-5	BSU_34920, BSU_22620, BSU_34900, BSU_34910, BSU_34890, BSU_24310, BSU_34860, BSU_29620, BSU_34870, BSU_34880	212	10	864	4.075471698113208	0.0036845797421148907	0.0018350039445264915	0.001760323551435297
KEGG_PATHWAY	bsu00300:Lysine biosynthesis	12	5.47945205479452	5.459888909813231E-5	BSU_16770, BSU_16750, BSU_23380, BSU_14180, BSU_15180, BSU_14190, BSU_32260, BSU_11220, BSU_32170, BSU_22490, BSU_14000, BSU_04570	178	15	749	3.3662921348314603	0.0030529514983932415	0.0010191792631651364	9.09981484968872E-4
UP_SEQ_FEATURE	MOTIF:'HIGH' region	8	3.65296803652968	7.282900748022058E-5	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	172	8	862	5.011627906976744	0.020471740763212898	0.010341719062191322	0.010341719062191322
UP_SEQ_FEATURE	DOMAIN:Aminoacyl-transfer RNA synthetases class-II family profile	8	3.65296803652968	7.282900748022058E-5	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	172	8	862	5.011627906976744	0.020471740763212898	0.010341719062191322	0.010341719062191322
KEGG_PATHWAY	bsu01230:Biosynthesis of amino acids	43	19.63470319634703	1.1452929640154801E-4	BSU_34920, BSU_29450, BSU_27270, BSU_34900, BSU_36900, BSU_32260, BSU_11220, BSU_29190, BSU_11200, BSU_34860, BSU_32240, BSU_34880, BSU_21910, BSU_22620, BSU_14190, BSU_22640, BSU_21870, BSU_22680, BSU_30550, BSU_29440, BSU_23380, BSU_33900, BSU_34910, BSU_28290, BSU_34890, BSU_32250, BSU_32170, BSU_11870, BSU_11210, BSU_14000, BSU_17460, BSU_34870, BSU_11250, BSU_16770, BSU_11190, BSU_16750, BSU_22630, BSU_14180, BSU_22670, BSU_22650, BSU_22490, BSU_29620, BSU_22370	178	109	749	1.6599835068549635	0.006393482060472411	0.0016034101496216722	0.0014316162050193502
UP_KW_BIOLOGICAL_PROCESS	KW-0066~ATP synthesis	8	3.65296803652968	1.1874768309327484E-4	BSU_36820, BSU_36810, BSU_36800, BSU_36860, BSU_36850, BSU_36840, BSU_36830, BSU_36870	161	8	750	4.658385093167702	0.005329709468106181	0.0013359114347993419	9.2029454397288E-4
UP_KW_MOLECULAR_FUNCTION	KW-0820~tRNA-binding	11	5.0228310502283104	1.354681108034886E-4	BSU_01280, BSU_28370, BSU_01410, BSU_01100, BSU_01110, BSU_01230, BSU_28950, BSU_27410, BSU_28630, BSU_01030, BSU_00380	195	13	758	3.2891518737672585	0.005000117222550227	7.160457285327254E-4	5.805776177292368E-4
GOTERM_MF_DIRECT	GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	8	3.65296803652968	1.7558662463886796E-4	BSU_36820, BSU_36810, BSU_36800, BSU_36860, BSU_36850, BSU_36840, BSU_36830, BSU_36870	210	8	928	4.419047619047619	0.037388757682790597	0.009525574386658587	0.009393884418179435
INTERPRO	IPR006195:Aminoacyl-tRNA synthetase, class II	8	3.65296803652968	1.8108680388092375E-4	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	219	8	964	4.401826484018264	0.12193275469178588	0.06501016259325162	0.06501016259325162
GOTERM_BP_DIRECT	GO:0009252~peptidoglycan biosynthetic process	12	5.47945205479452	1.9680163782636649E-4	BSU_04560, BSU_04640, BSU_29790, BSU_15180, BSU_00500, BSU_15190, BSU_31150, BSU_01770, BSU_15200, BSU_04570, BSU_15220, BSU_15230	212	16	864	3.056603773584906	0.033476855596240584	0.011283293902045013	0.010824090080450157
KEGG_PATHWAY	bsu03018:RNA degradation	8	3.65296803652968	2.401081232897768E-4	BSU_16960, BSU_33900, BSU_37080, BSU_29190, BSU_14530, BSU_16690, BSU_06030, BSU_16780	178	8	749	4.207865168539326	0.013357653463178853	0.0026892109808455	0.002401081232897768
GOTERM_MF_DIRECT	GO:0003723~RNA binding	11	5.0228310502283104	2.8466212493815485E-4	BSU_01280, BSU_29670, BSU_16960, BSU_01190, BSU_37080, BSU_16600, BSU_01500, BSU_14530, BSU_16690, BSU_01030, BSU_16780	210	15	928	3.2406349206349203	0.059910762590338784	0.01235433622231592	0.012183538947353027
UP_SEQ_FEATURE	MOTIF:'KMSKS' region	7	3.1963470319634704	3.31638817458591E-4	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_15430, BSU_00380	172	7	862	5.011627906976745	0.08990022751094062	0.028398131618603724	0.028398131618603724
UP_KW_BIOLOGICAL_PROCESS	KW-0698~rRNA processing	9	4.10958904109589	3.369732704872164E-4	BSU_01160, BSU_06730, BSU_15140, BSU_28370, BSU_01320, BSU_14530, BSU_15750, BSU_16020, BSU_16780	161	11	750	3.8114059853190287	0.015051922742080448	0.0030327594343849476	0.002089234277020742
UP_SEQ_FEATURE	REGION:Disordered	23	10.50228310502283	3.999736847690665E-4	BSU_01160, BSU_29660, BSU_01170, BSU_01070, BSU_24370, BSU_01190, BSU_36800, BSU_16490, BSU_35300, BSU_16680, BSU_33440, BSU_37160, BSU_15140, BSU_24900, BSU_16630, BSU_16600, BSU_01410, BSU_01100, BSU_41060, BSU_24360, BSU_01350, BSU_28860, BSU_00380	172	56	862	2.0583471760797343	0.10739868141230446	0.028398131618603724	0.028398131618603724
UP_KW_BIOLOGICAL_PROCESS	KW-0573~Peptidoglycan synthesis	10	4.5662100456621	5.566727929881722E-4	BSU_04560, BSU_29790, BSU_15180, BSU_00500, BSU_15190, BSU_31150, BSU_15200, BSU_04570, BSU_15220, BSU_15230	161	14	750	3.327417923691215	0.024745923525679614	0.0035786108120668216	0.002465265226090477
UP_KW_BIOLOGICAL_PROCESS	KW-0133~Cell shape	10	4.5662100456621	5.566727929881722E-4	BSU_04560, BSU_29790, BSU_15180, BSU_00500, BSU_15190, BSU_31150, BSU_15200, BSU_04570, BSU_15220, BSU_15230	161	14	750	3.327417923691215	0.024745923525679614	0.0035786108120668216	0.002465265226090477
GOTERM_MF_DIRECT	GO:0005524~ATP binding	55	25.11415525114155	5.597384698686733E-4	BSU_25270, BSU_06430, BSU_29670, BSU_29790, BSU_36800, BSU_29190, BSU_11420, BSU_37330, BSU_34860, BSU_32240, BSU_15180, BSU_00130, BSU_06470, BSU_06030, BSU_27410, BSU_22360, BSU_04570, BSU_06670, BSU_30550, BSU_04560, BSU_36810, BSU_06500, BSU_11210, BSU_17460, BSU_16570, BSU_24430, BSU_06020, BSU_28950, BSU_06460, BSU_28630, BSU_34920, BSU_30320, BSU_06530, BSU_29450, BSU_36820, BSU_15200, BSU_00550, BSU_28640, BSU_27550, BSU_06690, BSU_06450, BSU_27560, BSU_25260, BSU_28090, BSU_36830, BSU_35300, BSU_15430, BSU_16670, BSU_15590, BSU_00820, BSU_00940, BSU_37080, BSU_06480, BSU_00380, BSU_06680	210	165	928	1.4730158730158731	0.11440651523826217	0.02024387466025035	0.019964005425316015
INTERPRO	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site	7	3.1963470319634704	7.188931068408819E-4	BSU_30320, BSU_29670, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	219	7	964	4.401826484018264	0.40330600816910545	0.1720550835705844	0.1720550835705844
UP_KW_BIOLOGICAL_PROCESS	KW-0658~Purine biosynthesis	11	5.0228310502283104	7.301747046971627E-4	BSU_06530, BSU_06430, BSU_06520, BSU_06500, BSU_24310, BSU_06480, BSU_06490, BSU_06460, BSU_06470, BSU_06440, BSU_06450	161	17	750	3.0142491779320424	0.03233552017831254	0.0041072327139215405	0.0028294269807015056
