Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	bsu00970:Aminoacyl-tRNA biosynthesis	24	13.714285714285715	1.486873224710103E-16	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_15730, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_00380, BSU_06670, BSU_06680	145	24	749	5.16551724137931	6.439293542825908E-15	4.311932351659298E-15	4.163245029188288E-15
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	24	13.714285714285715	2.281900347588794E-15	BSU_01160, BSU_01490, BSU_01270, BSU_01050, BSU_01280, BSU_01180, BSU_01190, BSU_16040, BSU_40500, BSU_01310, BSU_01210, BSU_01320, BSU_01440, BSU_27940, BSU_01230, BSU_01340, BSU_01020, BSU_01350, BSU_28850, BSU_01240, BSU_28860, BSU_01030, BSU_01260, BSU_01040	154	24	710	4.6103896103896105	6.294964549624638E-14	3.080565469244872E-14	3.080565469244872E-14
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	20	11.428571428571429	1.1174097652540821E-12	BSU_25270, BSU_30320, BSU_27560, BSU_29670, BSU_25260, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_00130, BSU_28630, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_00380	162	20	758	4.679012345679012	3.91103815999827E-11	7.821868356778575E-12	5.587048826270411E-12
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	17	9.714285714285714	5.602263082278227E-10	BSU_01280, BSU_28370, BSU_15750, BSU_15430, BSU_00820, BSU_01410, BSU_01100, BSU_41050, BSU_01110, BSU_01230, BSU_28950, BSU_28630, BSU_27410, BSU_01030, BSU_28640, BSU_00380, BSU_01150	172	19	928	4.827417380660955	9.187711058622483E-8	3.0625704849787635E-8	2.9505252233331993E-8
INTERPRO	IPR012340:Nucleic acid-binding, OB-fold	14	8.0	1.7448668009311134E-9	BSU_01390, BSU_06730, BSU_01190, BSU_16690, BSU_00820, BSU_37080, BSU_16600, BSU_22880, BSU_01100, BSU_28630, BSU_27550, BSU_01250, BSU_22360, BSU_00380	175	14	964	5.508571428571429	1.005042776447418E-6	1.0050432773363213E-6	1.0050432773363213E-6
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	63	36.0	7.293742237569288E-8	BSU_24060, BSU_25270, BSU_01380, BSU_29670, BSU_38500, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_15980, BSU_37330, BSU_15140, BSU_16520, BSU_16600, BSU_00130, BSU_06030, BSU_27410, BSU_22360, BSU_40550, BSU_30550, BSU_28230, BSU_33900, BSU_16690, BSU_16570, BSU_16650, BSU_22730, BSU_25200, BSU_06020, BSU_28950, BSU_01130, BSU_28630, BSU_29200, BSU_28870, BSU_29210, BSU_30320, BSU_25290, BSU_36900, BSU_35730, BSU_38520, BSU_16020, BSU_16780, BSU_16500, BSU_35290, BSU_00550, BSU_01120, BSU_28640, BSU_27550, BSU_01270, BSU_01390, BSU_27560, BSU_25260, BSU_35660, BSU_28090, BSU_14540, BSU_15750, BSU_35300, BSU_15430, BSU_35740, BSU_16630, BSU_00820, BSU_00940, BSU_00500, BSU_00380	89	231	518	1.5873340143003063	5.10561844579982E-7	5.105619566298502E-7	5.105619566298502E-7
UP_KW_LIGAND	KW-0547~Nucleotide-binding	45	25.71428571428571	7.405819453319812E-8	BSU_24060, BSU_25270, BSU_29210, BSU_30320, BSU_29670, BSU_25290, BSU_38500, BSU_29190, BSU_11420, BSU_37330, BSU_15980, BSU_22440, BSU_00550, BSU_00130, BSU_01120, BSU_06030, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_24340, BSU_06670, BSU_03130, BSU_00280, BSU_30550, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_35300, BSU_15430, BSU_16570, BSU_16630, BSU_00820, BSU_00940, BSU_37080, BSU_22730, BSU_25640, BSU_28950, BSU_01130, BSU_28630, BSU_29200, BSU_00380, BSU_06680	71	186	554	1.887778282598819	1.5552209343683288E-6	1.5552220851971606E-6	1.4811638906639624E-6
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	13	7.428571428571429	7.479722581452623E-8	BSU_40910, BSU_16490, BSU_16680, BSU_01500, BSU_01300, BSU_01420, BSU_22880, BSU_01200, BSU_01220, BSU_01330, BSU_01110, BSU_01250, BSU_40890	154	13	710	4.6103896103896105	2.019523134388912E-6	6.731750323307361E-7	6.731750323307361E-7
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	12	6.857142857142858	3.399733006887046E-7	BSU_29660, BSU_01290, BSU_01500, BSU_01410, BSU_01200, BSU_01100, BSU_16490, BSU_01330, BSU_01110, BSU_15990, BSU_25550, BSU_01150	154	12	710	4.6103896103896105	9.179238550705016E-6	2.294819779648756E-6	2.294819779648756E-6
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	91	52.0	1.1049591082192101E-6	BSU_24060, BSU_25270, BSU_01380, BSU_29670, BSU_01180, BSU_38500, BSU_15820, BSU_29190, BSU_11420, BSU_14530, BSU_37010, BSU_37330, BSU_16680, BSU_15140, BSU_24900, BSU_16520, BSU_01500, BSU_16600, BSU_22440, BSU_01420, BSU_01220, BSU_00130, BSU_06030, BSU_27410, BSU_22360, BSU_40550, BSU_01260, BSU_01490, BSU_00280, BSU_30550, BSU_28230, BSU_01170, BSU_16690, BSU_16570, BSU_16650, BSU_22730, BSU_25200, BSU_01210, BSU_01330, BSU_27940, BSU_06020, BSU_28950, BSU_01130, BSU_24030, BSU_28630, BSU_28870, BSU_30320, BSU_01280, BSU_25290, BSU_36900, BSU_35730, BSU_38520, BSU_16020, BSU_16780, BSU_16500, BSU_35290, BSU_00990, BSU_00550, BSU_01320, BSU_01120, BSU_28640, BSU_27550, BSU_06690, BSU_40890, BSU_03130, BSU_01390, BSU_29660, BSU_27560, BSU_25260, BSU_40910, BSU_35660, BSU_28090, BSU_14540, BSU_15750, BSU_35300, BSU_15430, BSU_35740, BSU_15990, BSU_16630, BSU_00820, BSU_00940, BSU_00500, BSU_01430, BSU_01110, BSU_01230, BSU_01350, BSU_27960, BSU_28850, BSU_00380, BSU_06680, BSU_01150	154	296	710	1.4173832923832925	2.983346737761572E-5	5.966779184383735E-6	5.966779184383735E-6
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	11	6.2857142857142865	1.5264662512938685E-6	BSU_01190, BSU_15080, BSU_01210, BSU_01440, BSU_01340, BSU_01020, BSU_01350, BSU_28860, BSU_01030, BSU_01040, BSU_01260	154	11	710	4.6103896103896105	4.1213770930359495E-5	6.869098130822409E-6	6.869098130822409E-6
UP_KW_LIGAND	KW-0067~ATP-binding	39	22.285714285714285	2.2066580351280103E-6	BSU_25270, BSU_29210, BSU_30320, BSU_29670, BSU_38500, BSU_29190, BSU_11420, BSU_37330, BSU_22440, BSU_00550, BSU_00130, BSU_06030, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_24340, BSU_06670, BSU_03130, BSU_00280, BSU_30550, BSU_35700, BSU_27560, BSU_25260, BSU_28090, BSU_35300, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_37080, BSU_22730, BSU_25640, BSU_28950, BSU_28630, BSU_29200, BSU_00380, BSU_06680	71	162	554	1.878455920709442	4.6338796189537845E-5	2.316990936884411E-5	2.2066580351280103E-5
UP_KW_DOMAIN	KW-0175~Coiled coil	13	7.428571428571429	3.866336400695033E-6	BSU_28230, BSU_28090, BSU_37010, BSU_16960, BSU_16520, BSU_00820, BSU_00940, BSU_35290, BSU_25200, BSU_40500, BSU_00130, BSU_27410, BSU_27320	32	32	327	4.1513671875	3.09302726492211E-5	3.093069120556027E-5	3.093069120556027E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	15	8.571428571428571	5.0757308038557985E-6	BSU_01070, BSU_01080, BSU_04730, BSU_14540, BSU_34200, BSU_37160, BSU_15690, BSU_37080, BSU_16600, BSU_25200, BSU_22440, BSU_01430, BSU_01010, BSU_23450, BSU_27320	119	26	750	3.6360698125404007	2.1823316215263677E-4	1.0912821228289966E-4	9.136315446940438E-5
UP_SEQ_FEATURE	REGION:Disordered	23	13.142857142857142	7.67526079385202E-6	BSU_01160, BSU_29660, BSU_01170, BSU_01070, BSU_24050, BSU_01190, BSU_16490, BSU_35300, BSU_16680, BSU_36550, BSU_37160, BSU_15140, BSU_24900, BSU_16630, BSU_16600, BSU_01410, BSU_01100, BSU_41060, BSU_24350, BSU_01350, BSU_24030, BSU_28860, BSU_00380	136	56	862	2.6032037815126055	0.001970605396538372	0.0012040628172664992	0.0012040628172664992
KEGG_PATHWAY	bsu00552:Teichoic acid biosynthesis	10	5.714285714285714	1.1213719386326079E-5	BSU_35720, BSU_21920, BSU_38500, BSU_38510, BSU_35730, BSU_35750, BSU_35530, BSU_38520, BSU_35760, BSU_38530	145	11	749	4.695924764890282	6.501879072861039E-4	2.1679857480230418E-4	2.093227618780868E-4
UP_SEQ_FEATURE	DOMAIN:Aminoacyl-transfer RNA synthetases class-II family profile	8	4.571428571428571	1.4055207983655631E-5	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	136	8	862	6.338235294117648	0.003605697641001715	0.0012040628172664992	0.0012040628172664992
UP_SEQ_FEATURE	MOTIF:'HIGH' region	8	4.571428571428571	1.4055207983655631E-5	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	136	8	862	6.338235294117648	0.003605697641001715	0.0012040628172664992	0.0012040628172664992
UP_KW_BIOLOGICAL_PROCESS	KW-0777~Teichoic acid biosynthesis	8	4.571428571428571	1.4237749490497415E-5	BSU_35720, BSU_35660, BSU_35680, BSU_35730, BSU_35740, BSU_35750, BSU_35530, BSU_35760	119	8	750	6.302521008403361	6.120402134046632E-4	2.0407440936379628E-4	1.7085299388596898E-4
UP_KW_MOLECULAR_FUNCTION	KW-0820~tRNA-binding	11	6.2857142857142865	2.322832080155327E-5	BSU_01280, BSU_28370, BSU_01410, BSU_01100, BSU_01110, BSU_01230, BSU_28950, BSU_27410, BSU_28630, BSU_01030, BSU_00380	162	13	758	3.959164292497626	8.126702749108317E-4	1.3549853800906073E-4	9.678467000647196E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0698~rRNA processing	9	5.142857142857142	3.304063574395555E-5	BSU_01160, BSU_06730, BSU_15140, BSU_28370, BSU_01320, BSU_14530, BSU_15750, BSU_16020, BSU_16780	119	11	750	5.156608097784568	0.0014197619916811455	3.5518683424752215E-4	2.9736572169559994E-4
INTERPRO	IPR006195:Aminoacyl-tRNA synthetase, class II	8	4.571428571428571	3.826834200077924E-5	BSU_27560, BSU_00820, BSU_00130, BSU_28950, BSU_22360, BSU_27550, BSU_28640, BSU_16570	175	8	964	5.508571428571429	0.021801815432420546	0.011021282496224421	0.011021282496224421
GOTERM_MF_DIRECT	GO:0003723~RNA binding	11	6.2857142857142865	4.571809302729128E-5	BSU_01280, BSU_29670, BSU_16960, BSU_01190, BSU_37080, BSU_16600, BSU_01500, BSU_14530, BSU_16690, BSU_01030, BSU_16780	172	15	928	3.9565891472868215	0.007469899234538335	0.0018744418141189425	0.0018058646745780056
KEGG_PATHWAY	bsu03018:RNA degradation	8	4.571428571428571	5.7760477851851203E-5	BSU_16960, BSU_33900, BSU_37080, BSU_29190, BSU_14530, BSU_16690, BSU_06030, BSU_16780	145	8	749	5.165517241379311	0.0033445987978453218	8.375269288518425E-4	8.086466899259168E-4
GOTERM_BP_DIRECT	GO:0019350~teichoic acid biosynthetic process	8	4.571428571428571	6.085486576274521E-5	BSU_35720, BSU_35660, BSU_35680, BSU_35730, BSU_35740, BSU_35750, BSU_35530, BSU_35760	168	8	864	5.142857142857143	0.009328154789776222	0.004655397230850009	0.004564114932205891
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	13	7.428571428571429	6.897369406597073E-5	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_16540, BSU_21920, BSU_16920, BSU_02290, BSU_24350, BSU_09540, BSU_02270, BSU_29200, BSU_24340	119	24	750	3.4138655462184873	0.0029615769860036334	5.931737689673482E-4	4.966105972749893E-4
UP_SEQ_FEATURE	MOTIF:'KMSKS' region	7	4.0	8.177846508797036E-5	BSU_30320, BSU_29670, BSU_00940, BSU_28090, BSU_11420, BSU_15430, BSU_00380	136	7	862	6.338235294117647	0.020798587720423756	0.0052542663819020955	0.0052542663819020955
UP_KW_MOLECULAR_FUNCTION	KW-0548~Nucleotidyltransferase	14	8.0	9.58640681883444E-5	BSU_01070, BSU_01080, BSU_28370, BSU_35670, BSU_14540, BSU_34200, BSU_35740, BSU_16690, BSU_37160, BSU_15690, BSU_16540, BSU_00500, BSU_25640, BSU_01430	162	22	758	2.977553310886644	0.003349780146061021	4.79320340941722E-4	3.4237167210123004E-4
UP_KW_CELLULAR_COMPONENT	KW-9994~DNA-directed RNA polymerase	7	4.0	1.255707496059711E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540, BSU_34200	89	7	518	5.820224719101123	8.786641882567725E-4	2.929984157472659E-4	2.929984157472659E-4
UP_KW_CELLULAR_COMPONENT	KW-0240~DNA-directed RNA polymerase	7	4.0	1.255707496059711E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540, BSU_34200	89	7	518	5.820224719101123	8.786641882567725E-4	2.929984157472659E-4	2.929984157472659E-4
INTERPRO	IPR001412:Aminoacyl-tRNA synthetase, class I, conserved site	7	4.0	1.9147886723404656E-4	BSU_30320, BSU_29670, BSU_28090, BSU_11420, BSU_37330, BSU_15430, BSU_00380	175	7	964	5.508571428571429	0.10443671337937555	0.03676394250893694	0.03676394250893694
GOTERM_MF_DIRECT	GO:0003677~DNA binding	13	7.428571428571429	3.700093352323898E-4	BSU_01270, BSU_01070, BSU_01080, BSU_04730, BSU_14540, BSU_34200, BSU_15690, BSU_25200, BSU_22440, BSU_00550, BSU_01430, BSU_23450, BSU_27320	172	24	928	2.9224806201550386	0.05888765738991708	0.012136306195622384	0.011692294993343517
UP_KW_MOLECULAR_FUNCTION	KW-0436~Ligase	29	16.57142857142857	4.2603368511306473E-4	BSU_25270, BSU_29210, BSU_30320, BSU_29670, BSU_38500, BSU_11420, BSU_37330, BSU_38520, BSU_22440, BSU_00130, BSU_27410, BSU_27550, BSU_28640, BSU_22360, BSU_06690, BSU_24340, BSU_06670, BSU_03130, BSU_27560, BSU_25260, BSU_28090, BSU_15430, BSU_16570, BSU_00820, BSU_00940, BSU_28950, BSU_28630, BSU_00380, BSU_06680	162	74	758	1.8336670003336668	0.014803688067530074	0.001863897372369658	0.0013313552659783272
GOTERM_MF_DIRECT	GO:0003899~DNA-directed 5'-3' RNA polymerase activity	7	4.0	7.310674229400093E-4	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540, BSU_34200	172	8	928	4.72093023255814	0.11302537470802754	0.019982509560360254	0.019251442137420242
INTERPRO	IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel	6	3.428571428571429	9.351262348506163E-4	BSU_01160, BSU_16630, BSU_01120, BSU_01130, BSU_27410, BSU_16020	175	6	964	5.508571428571429	0.41660145361495526	0.107726542254791	0.107726542254791
INTERPRO	IPR009080:Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	6	3.428571428571429	9.351262348506163E-4	BSU_30320, BSU_00940, BSU_28090, BSU_37330, BSU_15430, BSU_00380	175	6	964	5.508571428571429	0.41660145361495526	0.107726542254791	0.107726542254791
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	6	3.428571428571429	0.001299281341905809	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430, BSU_14540	168	6	864	5.142857142857143	0.18144887763486828	0.06626334843719626	0.06496406709529046
INTERPRO	IPR014729:Rossmann-like alpha/beta/alpha sandwich fold	11	6.2857142857142865	0.001620159747383286	BSU_30320, BSU_03130, BSU_29670, BSU_00940, BSU_25640, BSU_28090, BSU_11420, BSU_37330, BSU_35740, BSU_15430, BSU_00380	175	21	964	2.8854421768707486	0.6070090943781496	0.15553533574879547	0.15553533574879547
UP_KW_BIOLOGICAL_PROCESS	KW-0443~Lipid metabolism	13	7.428571428571429	0.001840400688314843	BSU_29210, BSU_15900, BSU_15910, BSU_11340, BSU_16540, BSU_21920, BSU_16920, BSU_02290, BSU_24350, BSU_09540, BSU_02270, BSU_29200, BSU_24340	119	32	750	2.5603991596638656	0.07615423398919807	0.013189538266256375	0.011042404129889057
GOTERM_MF_DIRECT	GO:0070181~small ribosomal subunit rRNA binding	5	2.857142857142857	0.004790772555911797	BSU_25290, BSU_40910, BSU_01420, BSU_25550, BSU_40890	172	5	928	5.395348837209302	0.5450531840498446	0.08729852212994829	0.08410467375934044
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	5	2.857142857142857	0.004790772555911797	BSU_16630, BSU_25290, BSU_01120, BSU_01130, BSU_15980	172	5	928	5.395348837209302	0.5450531840498446	0.08729852212994829	0.08410467375934044
GOTERM_MF_DIRECT	GO:0002161~aminoacyl-tRNA editing activity	5	2.857142857142857	0.004790772555911797	BSU_30320, BSU_28090, BSU_27410, BSU_15430, BSU_16570	172	5	928	5.395348837209302	0.5450531840498446	0.08729852212994829	0.08410467375934044
UP_KW_BIOLOGICAL_PROCESS	KW-0046~Antibiotic resistance	7	4.0	0.005511019847686907	BSU_01070, BSU_01080, BSU_00990, BSU_01100, BSU_01330, BSU_01020, BSU_29200	119	12	750	3.676470588235294	0.21150502565228557	0.033853407635791	0.028342387788104093
KEGG_PATHWAY	bsu03020:RNA polymerase	5	2.857142857142857	0.0056102289298846355	BSU_37160, BSU_15690, BSU_01070, BSU_01080, BSU_01430	145	5	749	5.16551724137931	0.27841815623886346	0.06507865558666177	0.06283456401470791
GOTERM_BP_DIRECT	GO:0070395~lipoteichoic acid biosynthetic process	5	2.857142857142857	0.00575007850896338	BSU_21920, BSU_38500, BSU_38510, BSU_38520, BSU_38530	168	5	864	5.142857142857143	0.5885500004526216	0.17595240237427942	0.1725023552689014
GOTERM_BP_DIRECT	GO:0043952~protein transport by the Sec complex	5	2.857142857142857	0.00575007850896338	BSU_33630, BSU_01000, BSU_35300, BSU_01360, BSU_27650	168	5	864	5.142857142857143	0.5885500004526216	0.17595240237427942	0.1725023552689014
