Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0762~Sugar transport	38	5.9375	1.1888630654200268E-6	BSU_34600, BSU_02350, BSU_13900, BSU_03981, BSU_07800, BSU_27050, BSU_27070, BSU_05820, BSU_07700, BSU_35950, BSU_12010, BSU_38580, BSU_40070, BSU_39270, BSU_28740, BSU_01680, BSU_22090, BSU_34610, BSU_33960, BSU_27040, BSU_35940, BSU_10520, BSU_05830, BSU_27060, BSU_13910, BSU_05810, BSU_14400, BSU_34590, BSU_13890, BSU_35960, BSU_38590, BSU_38570, BSU_38050, BSU_38390, BSU_06160, BSU_28730, BSU_08200, BSU_28750	490	38	750	1.5306122448979593	1.4027608550182258E-4	4.676194723985439E-5	4.438422110901434E-5
KEGG_PATHWAY	bsu01120:Microbial metabolism in diverse environments	108	16.875	8.452083594225314E-6	BSU_32840, BSU_33930, BSU_27010, BSU_03320, BSU_14610, BSU_36640, BSU_39750, BSU_31350, BSU_16760, BSU_40190, BSU_00730, BSU_37170, BSU_23850, BSU_03280, BSU_22480, BSU_24140, BSU_03790, BSU_33940, BSU_29680, BSU_28470, BSU_03310, BSU_16090, BSU_14600, BSU_38830, BSU_19360, BSU_36650, BSU_32450, BSU_40060, BSU_23860, BSU_26970, BSU_08710, BSU_28120, BSU_32500, BSU_24160, BSU_03300, BSU_19370, BSU_37110, BSU_36660, BSU_18440, BSU_30560, BSU_32460, BSU_32510, BSU_24170, BSU_28130, BSU_03930, BSU_29180, BSU_32470, BSU_33040, BSU_39700, BSU_37120, BSU_18450, BSU_23920, BSU_24850, BSU_28780, BSU_28140, BSU_29470, BSU_32480, BSU_19310, BSU_39670, BSU_00930, BSU_22960, BSU_08090, BSU_28540, BSU_31200, BSU_29120, BSU_32410, BSU_28150, BSU_15610, BSU_14400, BSU_39720, BSU_03910, BSU_32490, BSU_37660, BSU_18230, BSU_08080, BSU_27220, BSU_28430, BSU_28440, BSU_28680, BSU_29130, BSU_33910, BSU_15600, BSU_03900, BSU_39730, BSU_18000, BSU_16100, BSU_14590, BSU_37790, BSU_22100, BSU_09440, BSU_32830, BSU_28450, BSU_29020, BSU_29140, BSU_33920, BSU_31180, BSU_14860, BSU_39860, BSU_13010, BSU_39740, BSU_14580, BSU_15790, BSU_12160, BSU_40040, BSU_22110, BSU_03290, BSU_09310, BSU_03050	466	137	749	1.2670655681212994	8.026290556039095E-4	4.014739707257024E-4	3.5498751095746316E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0406~Ion transport	64	10.0	2.0795418732469563E-5	BSU_31630, BSU_30740, BSU_07520, BSU_02870, BSU_02750, BSU_07920, BSU_03800, BSU_19350, BSU_33490, BSU_33290, BSU_01620, BSU_27810, BSU_24740, BSU_26640, BSU_08450, BSU_33500, BSU_07510, BSU_33300, BSU_31640, BSU_31322, BSU_30750, BSU_31600, BSU_02860, BSU_02420, BSU_03950, BSU_03830, BSU_33420, BSU_15650, BSU_01610, BSU_38270, BSU_26650, BSU_09850, BSU_06660, BSU_04360, BSU_08440, BSU_08000, BSU_30760, BSU_07500, BSU_03220, BSU_31650, BSU_31610, BSU_02850, BSU_03820, BSU_39610, BSU_11640, BSU_18120, BSU_33310, BSU_38240, BSU_38160, BSU_38280, BSU_31090, BSU_09680, BSU_31100, BSU_31620, BSU_02760, BSU_14900, BSU_13850, BSU_03810, BSU_31580, BSU_31660, BSU_01630, BSU_08460, BSU_07490, BSU_23560	490	73	750	1.3419066256639645	0.0024508766108760627	6.134648526078521E-4	5.822717245091478E-4
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	29	4.53125	2.1295654482688123E-5	BSU_33830, BSU_33710, BSU_27450, BSU_03000, BSU_29350, BSU_33730, BSU_02990, BSU_29370, BSU_33810, BSU_10010, BSU_10870, BSU_33330, BSU_39390, BSU_23970, BSU_40330, BSU_27460, BSU_33720, BSU_33820, BSU_02340, BSU_30530, BSU_02980, BSU_29360, BSU_29380, BSU_33700, BSU_33800, BSU_02400, BSU_37760, BSU_23980, BSU_27440	545	29	864	1.585321100917431	0.008482174130308273	0.008496966138592561	0.008496966138592561
KEGG_PATHWAY	bsu00500:Starch and sucrose metabolism	31	4.84375	3.632899495712441E-5	BSU_30980, BSU_30960, BSU_05860, BSU_30940, BSU_07800, BSU_05820, BSU_34560, BSU_31350, BSU_38580, BSU_38040, BSU_38560, BSU_06170, BSU_01680, BSU_40110, BSU_03040, BSU_30970, BSU_05830, BSU_30950, BSU_05810, BSU_07810, BSU_34570, BSU_34550, BSU_38590, BSU_38570, BSU_08180, BSU_39260, BSU_38050, BSU_38390, BSU_24850, BSU_08200, BSU_09310	466	32	749	1.5570681330472103	0.0034453682633662774	0.001150418173642273	0.0010172118587994834
KEGG_PATHWAY	bsu02060:Phosphotransferase system (PTS)	25	3.90625	8.869558853628654E-5	BSU_02350, BSU_13900, BSU_03981, BSU_07800, BSU_27050, BSU_27070, BSU_05820, BSU_07700, BSU_12010, BSU_38580, BSU_14390, BSU_39270, BSU_01680, BSU_27040, BSU_05830, BSU_27060, BSU_13910, BSU_05810, BSU_14400, BSU_13890, BSU_38590, BSU_38570, BSU_38050, BSU_38390, BSU_08200	466	25	749	1.607296137339056	0.008391051553034434	0.0021065202277368053	0.0018626073592620173
GOTERM_BP_DIRECT	GO:0009401~phosphoenolpyruvate-dependent sugar phosphotransferase system	24	3.75	1.9565786067254746E-4	BSU_02350, BSU_13900, BSU_27040, BSU_05830, BSU_27060, BSU_03981, BSU_07800, BSU_27050, BSU_13910, BSU_05810, BSU_27070, BSU_05820, BSU_07700, BSU_14400, BSU_13890, BSU_12010, BSU_38580, BSU_38590, BSU_38570, BSU_38050, BSU_39270, BSU_38390, BSU_08200, BSU_01680	545	24	864	1.5853211009174313	0.07528602145319008	0.039033743204173216	0.039033743204173216
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	57	8.90625	2.198614508146267E-4	BSU_02350, BSU_33930, BSU_05860, BSU_29470, BSU_07800, BSU_05820, BSU_05900, BSU_13560, BSU_13120, BSU_38300, BSU_16760, BSU_38020, BSU_17610, BSU_39270, BSU_25310, BSU_27330, BSU_03790, BSU_31200, BSU_35920, BSU_24070, BSU_28790, BSU_28470, BSU_27060, BSU_13910, BSU_05810, BSU_11610, BSU_18470, BSU_38590, BSU_40060, BSU_09290, BSU_37060, BSU_08200, BSU_03981, BSU_07700, BSU_27070, BSU_15600, BSU_12010, BSU_30560, BSU_38200, BSU_14390, BSU_06170, BSU_01680, BSU_00150, BSU_11710, BSU_29060, BSU_29180, BSU_13890, BSU_39740, BSU_40040, BSU_16510, BSU_38050, BSU_27600, BSU_22110, BSU_23760, BSU_24850, BSU_00140, BSU_29300	459	70	758	1.3447245564892625	0.007448234605513471	0.0037376446638486536	0.003517783213034027
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	51	7.968749999999999	2.296558730112938E-4	BSU_05980, BSU_02350, BSU_30740, BSU_02990, BSU_02870, BSU_27050, BSU_02630, BSU_07920, BSU_03800, BSU_32440, BSU_38140, BSU_40070, BSU_01620, BSU_38060, BSU_24740, BSU_05340, BSU_08450, BSU_07510, BSU_33300, BSU_30750, BSU_38150, BSU_19520, BSU_01610, BSU_34190, BSU_03070, BSU_08200, BSU_08000, BSU_07500, BSU_22060, BSU_14910, BSU_07700, BSU_10870, BSU_33310, BSU_39410, BSU_17710, BSU_32180, BSU_02090, BSU_03060, BSU_05990, BSU_27040, BSU_02640, BSU_12840, BSU_03810, BSU_13890, BSU_32430, BSU_39020, BSU_36030, BSU_24970, BSU_08460, BSU_06160, BSU_27200	445	60	710	1.3561797752808988	0.008689947650737384	0.002908974391476388	0.002908974391476388
KEGG_PATHWAY	bsu01200:Carbon metabolism	61	9.53125	3.8100364403345226E-4	BSU_32840, BSU_33930, BSU_29470, BSU_14610, BSU_15860, BSU_31350, BSU_00930, BSU_00730, BSU_08090, BSU_37170, BSU_23850, BSU_24140, BSU_33940, BSU_29120, BSU_29680, BSU_16090, BSU_14600, BSU_15850, BSU_19360, BSU_37660, BSU_39760, BSU_38630, BSU_40060, BSU_08080, BSU_23860, BSU_26970, BSU_27220, BSU_28430, BSU_28440, BSU_24160, BSU_29130, BSU_33910, BSU_19370, BSU_37110, BSU_18000, BSU_30560, BSU_16100, BSU_14590, BSU_39050, BSU_22100, BSU_21770, BSU_09440, BSU_24170, BSU_29220, BSU_08820, BSU_28450, BSU_29020, BSU_29140, BSU_33920, BSU_29180, BSU_03930, BSU_33040, BSU_14860, BSU_37120, BSU_13010, BSU_15790, BSU_14580, BSU_12160, BSU_23920, BSU_22110, BSU_24850	466	75	749	1.3072675250357655	0.03555477874398105	0.007239069236635593	0.006400861219761998
UP_KW_DOMAIN	KW-0812~Transmembrane	192	30.0	4.69373183341302E-4	BSU_31630, BSU_05980, BSU_06310, BSU_02350, BSU_08850, BSU_02990, BSU_23050, BSU_02870, BSU_07800, BSU_02630, BSU_07920, BSU_10010, BSU_33490, BSU_19350, BSU_35950, BSU_32440, BSU_36120, BSU_18540, BSU_38140, BSU_38260, BSU_40070, BSU_28900, BSU_27810, BSU_23970, BSU_28740, BSU_05340, BSU_08450, BSU_22090, BSU_07510, BSU_26690, BSU_30430, BSU_33820, BSU_35600, BSU_33300, BSU_02340, BSU_31640, BSU_10520, BSU_03950, BSU_33700, BSU_12940, BSU_34590, BSU_38710, BSU_36130, BSU_33420, BSU_15650, BSU_38150, BSU_19520, BSU_38390, BSU_34190, BSU_28910, BSU_09130, BSU_29600, BSU_08200, BSU_06660, BSU_04360, BSU_30440, BSU_07500, BSU_31650, BSU_12930, BSU_35570, BSU_10870, BSU_33310, BSU_12010, BSU_39410, BSU_15480, BSU_33390, BSU_32180, BSU_37190, BSU_38160, BSU_38280, BSU_22540, BSU_06370, BSU_26860, BSU_04470, BSU_33720, BSU_07610, BSU_33960, BSU_27040, BSU_26590, BSU_05830, BSU_13850, BSU_03810, BSU_11670, BSU_10220, BSU_31660, BSU_37760, BSU_12360, BSU_39020, BSU_12080, BSU_36030, BSU_37240, BSU_38050, BSU_38170, BSU_24970, BSU_22550, BSU_25420, BSU_27200, BSU_07570, BSU_07840, BSU_27450, BSU_29990, BSU_30740, BSU_29350, BSU_27050, BSU_39710, BSU_03800, BSU_10170, BSU_14890, BSU_34660, BSU_33330, BSU_38580, BSU_15580, BSU_39390, BSU_39270, BSU_38060, BSU_01620, BSU_22560, BSU_25310, BSU_24980, BSU_24740, BSU_06990, BSU_25790, BSU_01580, BSU_06230, BSU_33500, BSU_27460, BSU_02140, BSU_06980, BSU_31322, BSU_30750, BSU_31600, BSU_29360, BSU_02420, BSU_14920, BSU_30070, BSU_14400, BSU_14880, BSU_38750, BSU_01610, BSU_03070, BSU_26650, BSU_09850, BSU_08000, BSU_34600, BSU_03220, BSU_22060, BSU_03981, BSU_14910, BSU_31610, BSU_07700, BSU_13300, BSU_11640, BSU_14870, BSU_38760, BSU_18120, BSU_39450, BSU_38240, BSU_17710, BSU_09280, BSU_09680, BSU_03060, BSU_01680, BSU_40330, BSU_05990, BSU_31100, BSU_28450, BSU_30410, BSU_03330, BSU_31620, BSU_30530, BSU_02760, BSU_14900, BSU_02640, BSU_12840, BSU_02400, BSU_33800, BSU_19580, BSU_13890, BSU_31580, BSU_32430, BSU_38770, BSU_37320, BSU_10140, BSU_36590, BSU_36470, BSU_08180, BSU_39060, BSU_08460, BSU_06160, BSU_28730, BSU_02480, BSU_23560	265	222	327	1.0672106068332483	0.004216436127575718	0.002112179325035859	0.002112179325035859
UP_KW_DOMAIN	KW-1133~Transmembrane helix	192	30.0	4.69373183341302E-4	BSU_31630, BSU_05980, BSU_06310, BSU_02350, BSU_08850, BSU_02990, BSU_23050, BSU_02870, BSU_07800, BSU_02630, BSU_07920, BSU_10010, BSU_33490, BSU_19350, BSU_35950, BSU_32440, BSU_36120, BSU_18540, BSU_38140, BSU_38260, BSU_40070, BSU_28900, BSU_27810, BSU_23970, BSU_28740, BSU_05340, BSU_08450, BSU_22090, BSU_07510, BSU_26690, BSU_30430, BSU_33820, BSU_35600, BSU_33300, BSU_02340, BSU_31640, BSU_10520, BSU_03950, BSU_33700, BSU_12940, BSU_34590, BSU_38710, BSU_36130, BSU_33420, BSU_15650, BSU_38150, BSU_19520, BSU_38390, BSU_34190, BSU_28910, BSU_09130, BSU_29600, BSU_08200, BSU_06660, BSU_04360, BSU_30440, BSU_07500, BSU_31650, BSU_12930, BSU_35570, BSU_10870, BSU_33310, BSU_12010, BSU_39410, BSU_15480, BSU_33390, BSU_32180, BSU_37190, BSU_38160, BSU_38280, BSU_22540, BSU_06370, BSU_26860, BSU_04470, BSU_33720, BSU_07610, BSU_33960, BSU_27040, BSU_26590, BSU_05830, BSU_13850, BSU_03810, BSU_11670, BSU_10220, BSU_31660, BSU_37760, BSU_12360, BSU_39020, BSU_12080, BSU_36030, BSU_37240, BSU_38050, BSU_38170, BSU_24970, BSU_22550, BSU_25420, BSU_27200, BSU_07570, BSU_07840, BSU_27450, BSU_29990, BSU_30740, BSU_29350, BSU_27050, BSU_39710, BSU_03800, BSU_10170, BSU_14890, BSU_34660, BSU_33330, BSU_38580, BSU_15580, BSU_39390, BSU_39270, BSU_38060, BSU_01620, BSU_22560, BSU_25310, BSU_24980, BSU_24740, BSU_06990, BSU_25790, BSU_01580, BSU_06230, BSU_33500, BSU_27460, BSU_02140, BSU_06980, BSU_31322, BSU_30750, BSU_31600, BSU_29360, BSU_02420, BSU_14920, BSU_30070, BSU_14400, BSU_14880, BSU_38750, BSU_01610, BSU_03070, BSU_26650, BSU_09850, BSU_08000, BSU_34600, BSU_03220, BSU_22060, BSU_03981, BSU_14910, BSU_31610, BSU_07700, BSU_13300, BSU_11640, BSU_14870, BSU_38760, BSU_18120, BSU_39450, BSU_38240, BSU_17710, BSU_09280, BSU_09680, BSU_03060, BSU_01680, BSU_40330, BSU_05990, BSU_31100, BSU_28450, BSU_30410, BSU_03330, BSU_31620, BSU_30530, BSU_02760, BSU_14900, BSU_02640, BSU_12840, BSU_02400, BSU_33800, BSU_19580, BSU_13890, BSU_31580, BSU_32430, BSU_38770, BSU_37320, BSU_10140, BSU_36590, BSU_36470, BSU_08180, BSU_39060, BSU_08460, BSU_06160, BSU_28730, BSU_02480, BSU_23560	265	222	327	1.0672106068332483	0.004216436127575718	0.002112179325035859	0.002112179325035859
KEGG_PATHWAY	bsu01100:Metabolic pathways	341	53.28125	4.960033035684356E-4	BSU_05740, BSU_32200, BSU_02230, BSU_05860, BSU_03320, BSU_30940, BSU_03200, BSU_39750, BSU_31350, BSU_13120, BSU_38300, BSU_12390, BSU_16760, BSU_17610, BSU_23610, BSU_00730, BSU_40190, BSU_06150, BSU_23850, BSU_24140, BSU_03790, BSU_02460, BSU_30830, BSU_03310, BSU_30950, BSU_16090, BSU_11610, BSU_19360, BSU_12020, BSU_39760, BSU_13110, BSU_38550, BSU_36010, BSU_37100, BSU_39400, BSU_32450, BSU_12380, BSU_13590, BSU_36370, BSU_22410, BSU_19800, BSU_40060, BSU_23500, BSU_23860, BSU_09410, BSU_28510, BSU_30960, BSU_24160, BSU_03300, BSU_29050, BSU_31930, BSU_11720, BSU_19370, BSU_15520, BSU_32100, BSU_37110, BSU_12010, BSU_14670, BSU_13580, BSU_32460, BSU_38200, BSU_08790, BSU_22540, BSU_22420, BSU_00150, BSU_24170, BSU_30970, BSU_04620, BSU_11710, BSU_29060, BSU_29180, BSU_32470, BSU_15510, BSU_15630, BSU_37120, BSU_39420, BSU_37240, BSU_21900, BSU_22550, BSU_23760, BSU_22430, BSU_24850, BSU_00140, BSU_20250, BSU_30980, BSU_28780, BSU_12910, BSU_02430, BSU_32480, BSU_15620, BSU_15860, BSU_13560, BSU_10170, BSU_14890, BSU_37490, BSU_19710, BSU_39670, BSU_00930, BSU_08090, BSU_22560, BSU_23770, BSU_08650, BSU_28300, BSU_20020, BSU_27330, BSU_28540, BSU_24070, BSU_28790, BSU_03990, BSU_15610, BSU_14400, BSU_14520, BSU_15850, BSU_32490, BSU_38110, BSU_13550, BSU_12340, BSU_14880, BSU_32130, BSU_17660, BSU_26810, BSU_09290, BSU_08080, BSU_00120, BSU_27220, BSU_28310, BSU_22690, BSU_28430, BSU_28440, BSU_28560, BSU_28680, BSU_09840, BSU_03860, BSU_03981, BSU_24080, BSU_33910, BSU_34560, BSU_15600, BSU_14630, BSU_37710, BSU_31050, BSU_14870, BSU_10270, BSU_11240, BSU_16100, BSU_21810, BSU_22100, BSU_00110, BSU_32830, BSU_28450, BSU_33920, BSU_24090, BSU_31060, BSU_33240, BSU_34570, BSU_31180, BSU_11230, BSU_14860, BSU_13890, BSU_17680, BSU_10140, BSU_18410, BSU_08180, BSU_21820, BSU_22110, BSU_03290, BSU_08860, BSU_40320, BSU_03050, BSU_29300, BSU_32840, BSU_30540, BSU_33930, BSU_27010, BSU_30300, BSU_31750, BSU_27250, BSU_02510, BSU_15700, BSU_05900, BSU_14610, BSU_36640, BSU_10130, BSU_35790, BSU_31990, BSU_36760, BSU_39350, BSU_38140, BSU_15020, BSU_19630, BSU_38020, BSU_37170, BSU_26600, BSU_03280, BSU_22480, BSU_23570, BSU_03040, BSU_33940, BSU_04000, BSU_27260, BSU_29680, BSU_28470, BSU_14600, BSU_10120, BSU_11330, BSU_38830, BSU_12300, BSU_37500, BSU_39920, BSU_18670, BSU_36890, BSU_10360, BSU_36650, BSU_39360, BSU_38150, BSU_37060, BSU_00680, BSU_26970, BSU_23580, BSU_22130, BSU_40340, BSU_28120, BSU_32500, BSU_08710, BSU_30200, BSU_15920, BSU_14830, BSU_13620, BSU_36660, BSU_18440, BSU_30560, BSU_38040, BSU_14390, BSU_37190, BSU_39370, BSU_38160, BSU_28800, BSU_22140, BSU_30210, BSU_32510, BSU_08820, BSU_04340, BSU_28130, BSU_13610, BSU_03930, BSU_13730, BSU_11670, BSU_33040, BSU_39700, BSU_35580, BSU_18450, BSU_15110, BSU_17000, BSU_15350, BSU_23800, BSU_12080, BSU_13170, BSU_38290, BSU_39380, BSU_23920, BSU_38170, BSU_27600, BSU_25300, BSU_07840, BSU_30220, BSU_06510, BSU_00090, BSU_23490, BSU_28140, BSU_29470, BSU_13600, BSU_38980, BSU_19310, BSU_22960, BSU_27610, BSU_02390, BSU_31200, BSU_35920, BSU_29120, BSU_32410, BSU_28150, BSU_14920, BSU_28390, BSU_39720, BSU_03910, BSU_18470, BSU_11650, BSU_37780, BSU_37660, BSU_38990, BSU_18230, BSU_30230, BSU_38630, BSU_38190, BSU_09570, BSU_29010, BSU_29130, BSU_14910, BSU_11880, BSU_35010, BSU_10790, BSU_18480, BSU_19690, BSU_03900, BSU_39730, BSU_18000, BSU_30240, BSU_14590, BSU_37790, BSU_12290, BSU_39050, BSU_06170, BSU_28720, BSU_21770, BSU_02490, BSU_24120, BSU_09440, BSU_02360, BSU_22070, BSU_25580, BSU_33400, BSU_29020, BSU_29140, BSU_14900, BSU_07810, BSU_35020, BSU_39860, BSU_13010, BSU_39740, BSU_13130, BSU_14580, BSU_15790, BSU_16990, BSU_12160, BSU_40040, BSU_36590, BSU_16510, BSU_17600, BSU_22870, BSU_24130, BSU_09310	466	514	749	1.066319032748284	0.04603853708807082	0.007853385639833566	0.006944046249958099
UP_KW_BIOLOGICAL_PROCESS	KW-0598~Phosphotransferase system	23	3.5937499999999996	6.152440232364653E-4	BSU_02350, BSU_13900, BSU_27040, BSU_05830, BSU_27060, BSU_03981, BSU_07800, BSU_27050, BSU_13910, BSU_05810, BSU_27070, BSU_05820, BSU_07700, BSU_14400, BSU_13890, BSU_12010, BSU_38580, BSU_38590, BSU_38570, BSU_38050, BSU_39270, BSU_08200, BSU_01680	490	23	750	1.5306122448979593	0.07004691179139788	0.014018012668806687	0.013305232363613126
UP_KW_BIOLOGICAL_PROCESS	KW-0119~Carbohydrate metabolism	34	5.3125	7.127803051935603E-4	BSU_30980, BSU_28780, BSU_35930, BSU_30300, BSU_05860, BSU_30940, BSU_35010, BSU_35790, BSU_38200, BSU_38040, BSU_38560, BSU_17610, BSU_40190, BSU_28800, BSU_23850, BSU_28720, BSU_40110, BSU_03040, BSU_02360, BSU_35920, BSU_28790, BSU_30970, BSU_34570, BSU_35020, BSU_13010, BSU_34550, BSU_15790, BSU_08180, BSU_38190, BSU_17600, BSU_39260, BSU_22110, BSU_28510, BSU_09310	490	37	750	1.4065085493656921	0.08069567692820478	0.014018012668806687	0.013305232363613126
INTERPRO	IPR000515:Binding-protein-dependent transport systems inner membrane component	23	3.5937499999999996	7.602079932880789E-4	BSU_33720, BSU_27460, BSU_27450, BSU_34600, BSU_33820, BSU_06980, BSU_08850, BSU_29350, BSU_02990, BSU_12930, BSU_29360, BSU_33700, BSU_33800, BSU_12940, BSU_34590, BSU_36590, BSU_33390, BSU_24970, BSU_24980, BSU_23970, BSU_28730, BSU_06990, BSU_28740	635	23	964	1.5181102362204726	0.5551105298166212	0.8096215128518041	0.8096215128518041
UP_SEQ_FEATURE	LIPID:N-palmitoyl cysteine	25	3.90625	8.129444957824434E-4	BSU_33710, BSU_03000, BSU_07520, BSU_29370, BSU_02850, BSU_33810, BSU_39610, BSU_14890, BSU_30770, BSU_34610, BSU_30410, BSU_08840, BSU_29380, BSU_03830, BSU_12960, BSU_33380, BSU_35960, BSU_33180, BSU_38170, BSU_01630, BSU_23980, BSU_27440, BSU_28750, BSU_24990, BSU_08440	590	25	862	1.4610169491525424	0.3861256838500968	0.1625888991564887	0.1625888991564887
UP_SEQ_FEATURE	LIPID:S-diacylglycerol cysteine	25	3.90625	8.129444957824434E-4	BSU_33710, BSU_03000, BSU_07520, BSU_29370, BSU_02850, BSU_33810, BSU_39610, BSU_14890, BSU_30770, BSU_34610, BSU_30410, BSU_08840, BSU_29380, BSU_03830, BSU_12960, BSU_33380, BSU_35960, BSU_33180, BSU_38170, BSU_01630, BSU_23980, BSU_27440, BSU_28750, BSU_24990, BSU_08440	590	25	862	1.4610169491525424	0.3861256838500968	0.1625888991564887	0.1625888991564887
KEGG_PATHWAY	bsu00650:Butanoate metabolism	20	3.125	8.480357910198314E-4	BSU_24170, BSU_32840, BSU_28440, BSU_04000, BSU_28450, BSU_24070, BSU_24160, BSU_24090, BSU_03910, BSU_03900, BSU_38980, BSU_38990, BSU_18230, BSU_36010, BSU_36000, BSU_37170, BSU_06240, BSU_28300, BSU_28310, BSU_28430	466	20	749	1.6072961373390557	0.07743512450038215	0.011509057163840567	0.010176429492237977
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	24	3.75	9.958622810422096E-4	BSU_33720, BSU_34600, BSU_33820, BSU_06980, BSU_08850, BSU_30530, BSU_30420, BSU_02990, BSU_12930, BSU_12950, BSU_33700, BSU_33800, BSU_02400, BSU_12940, BSU_12960, BSU_34590, BSU_37760, BSU_36590, BSU_39390, BSU_03070, BSU_28730, BSU_06990, BSU_28740, BSU_40330	545	25	864	1.521908256880734	0.32870284932648675	0.13244968337861387	0.13244968337861387
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	30	4.6875	0.0010399085389160823	BSU_28440, BSU_27010, BSU_28680, BSU_09840, BSU_03860, BSU_13960, BSU_32480, BSU_12330, BSU_32100, BSU_16740, BSU_08070, BSU_22560, BSU_06150, BSU_08650, BSU_26640, BSU_07830, BSU_03310, BSU_14920, BSU_03930, BSU_32470, BSU_11670, BSU_32490, BSU_18570, BSU_38110, BSU_18450, BSU_10140, BSU_16730, BSU_22870, BSU_06240, BSU_26970	610	32	928	1.4262295081967213	0.4513746155014684	0.3000136134772897	0.3000136134772897
KEGG_PATHWAY	bsu00010:Glycolysis / Gluconeogenesis	29	4.53125	0.0012414952371922207	BSU_33930, BSU_27010, BSU_33910, BSU_14610, BSU_31350, BSU_30560, BSU_19310, BSU_14590, BSU_38560, BSU_40190, BSU_08090, BSU_40110, BSU_33940, BSU_29680, BSU_29020, BSU_33920, BSU_14600, BSU_38830, BSU_29180, BSU_37120, BSU_13890, BSU_39860, BSU_14580, BSU_39260, BSU_08080, BSU_24850, BSU_26970, BSU_03050, BSU_09310	466	32	749	1.4566121244635193	0.11131756248673241	0.014742755941657621	0.013035699990518318
UP_KW_BIOLOGICAL_PROCESS	KW-0769~Symport	21	3.28125	0.001368044739203922	BSU_22090, BSU_07610, BSU_33960, BSU_03220, BSU_02340, BSU_02420, BSU_12840, BSU_19350, BSU_10220, BSU_18120, BSU_31580, BSU_38770, BSU_38240, BSU_36470, BSU_39060, BSU_27810, BSU_06160, BSU_26860, BSU_06660, BSU_04470, BSU_04360	490	21	750	1.530612244897959	0.14916733343355448	0.023061325603723256	0.02188871582726275
UP_KW_PTM	KW-0449~Lipoprotein	26	4.0625	0.0014922922211260648	BSU_33710, BSU_03000, BSU_07520, BSU_29370, BSU_02850, BSU_33810, BSU_39610, BSU_14890, BSU_30770, BSU_34610, BSU_30410, BSU_08840, BSU_29380, BSU_03830, BSU_12960, BSU_33380, BSU_35960, BSU_33180, BSU_38270, BSU_38170, BSU_01630, BSU_23980, BSU_27440, BSU_28750, BSU_24990, BSU_08440	78	26	104	1.3333333333333333	0.01187616931362978	0.00966446113798832	0.00966446113798832
KEGG_PATHWAY	bsu00020:Citrate cycle (TCA cycle)	22	3.4375000000000004	0.0016685140236502162	BSU_28440, BSU_28450, BSU_29120, BSU_29130, BSU_29140, BSU_14600, BSU_16090, BSU_14610, BSU_19370, BSU_33040, BSU_14860, BSU_19360, BSU_18000, BSU_30560, BSU_14580, BSU_14590, BSU_16100, BSU_08090, BSU_08080, BSU_24140, BSU_09440, BSU_28430	466	23	749	1.537413696585184	0.1466975452138145	0.01761209247186339	0.015572797554068686
UP_KW_BIOLOGICAL_PROCESS	KW-0739~Sodium transport	20	3.125	0.002031985493735707	BSU_31630, BSU_31650, BSU_03220, BSU_31620, BSU_31640, BSU_02760, BSU_31600, BSU_31610, BSU_02750, BSU_02420, BSU_19350, BSU_18120, BSU_31580, BSU_33420, BSU_31660, BSU_38240, BSU_27810, BSU_09680, BSU_06660, BSU_23560	490	20	750	1.5306122448979589	0.21338647722641124	0.02664158758453482	0.02528693058871102
UP_KW_BIOLOGICAL_PROCESS	KW-0410~Iron transport	20	3.125	0.002031985493735707	BSU_07510, BSU_07500, BSU_33300, BSU_07520, BSU_03830, BSU_03820, BSU_39610, BSU_03810, BSU_03800, BSU_33310, BSU_33290, BSU_01610, BSU_38270, BSU_01620, BSU_38280, BSU_01630, BSU_08460, BSU_07490, BSU_08450, BSU_08440	490	20	750	1.5306122448979589	0.21338647722641124	0.02664158758453482	0.02528693058871102
UP_KW_PTM	KW-0564~Palmitate	25	3.90625	0.002147658030664071	BSU_33710, BSU_03000, BSU_07520, BSU_29370, BSU_02850, BSU_33810, BSU_39610, BSU_14890, BSU_30770, BSU_34610, BSU_30410, BSU_08840, BSU_29380, BSU_03830, BSU_12960, BSU_33380, BSU_35960, BSU_33180, BSU_38170, BSU_01630, BSU_23980, BSU_27440, BSU_28750, BSU_24990, BSU_08440	78	25	104	1.3333333333333335	0.017052669310436475	0.00966446113798832	0.00966446113798832
UP_SEQ_FEATURE	DOMAIN:ABC transmembrane type-1	22	3.4375000000000004	0.0023430610037399767	BSU_33720, BSU_27460, BSU_27450, BSU_34600, BSU_33820, BSU_06980, BSU_08850, BSU_29350, BSU_02990, BSU_12930, BSU_29360, BSU_33700, BSU_33800, BSU_12940, BSU_34590, BSU_33390, BSU_24970, BSU_24980, BSU_23970, BSU_28730, BSU_06990, BSU_28740	590	22	862	1.4610169491525424	0.755242207601933	0.3514591505609965	0.3514591505609965
