Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009073~aromatic amino acid family biosynthetic process	7	10.44776119402985	3.6072793619051794E-6	BSU_22700, BSU_23080, BSU_22600, BSU_22710, BSU_03150, BSU_25660, BSU_29750	66	8	864	11.454545454545455	2.8132871736707976E-4	5.555210217333976E-5	4.978045519429148E-5
UP_KW_BIOLOGICAL_PROCESS	KW-0057~Aromatic amino acid biosynthesis	9	13.432835820895523	9.370324361456206E-6	BSU_22700, BSU_23080, BSU_22610, BSU_22600, BSU_22710, BSU_27900, BSU_03150, BSU_25660, BSU_29750	62	16	750	6.804435483870969	2.717037614784479E-4	1.3586970324111497E-4	1.0775873015674636E-4
GOTERM_BP_DIRECT	GO:0008652~cellular amino acid biosynthetic process	7	10.44776119402985	1.0184376090800754E-5	BSU_22700, BSU_23080, BSU_22600, BSU_22710, BSU_03150, BSU_25660, BSU_29750	66	9	864	10.181818181818183	7.940699397149809E-4	1.120281369988083E-4	1.0038885003789316E-4
GOTERM_BP_DIRECT	GO:0046654~tetrahydrofolate biosynthetic process	7	10.44776119402985	1.0184376090800754E-5	BSU_00740, BSU_28080, BSU_22780, BSU_00760, BSU_00770, BSU_00780, BSU_00790	66	9	864	10.181818181818183	7.940699397149809E-4	1.120281369988083E-4	1.0038885003789316E-4
KEGG_PATHWAY	bsu00790:Folate biosynthesis	8	11.940298507462686	3.0612923898983256E-5	BSU_00740, BSU_28080, BSU_22780, BSU_00760, BSU_00770, BSU_00780, BSU_00790, BSU_23260	66	13	749	6.983682983682984	0.001070894919275922	2.1429046729288278E-4	1.714323738343062E-4
GOTERM_BP_DIRECT	GO:0046656~folic acid biosynthetic process	6	8.955223880597014	3.879474686135031E-5	BSU_00740, BSU_28080, BSU_00760, BSU_00770, BSU_00780, BSU_00790	66	7	864	11.220779220779221	0.00302147508157935	3.7339943854049673E-4	3.346046916791464E-4
KEGG_PATHWAY	bsu00400:Phenylalanine, tyrosine and tryptophan biosynthesis	9	13.432835820895523	4.5933430549477244E-5	BSU_22700, BSU_23080, BSU_22610, BSU_22600, BSU_22710, BSU_27900, BSU_03150, BSU_25660, BSU_29750	66	18	749	5.674242424242424	0.0016064153246762025	2.6794501153861724E-4	2.1435600923089382E-4
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	18	26.865671641791046	4.736621533616392E-5	BSU_24280, BSU_28270, BSU_28280, BSU_10020, BSU_15540, BSU_15680, BSU_22700, BSU_22830, BSU_00510, BSU_22600, BSU_22890, BSU_40420, BSU_01780, BSU_27850, BSU_03150, BSU_01370, BSU_29750, BSU_27870	20	231	518	2.018181818181818	1.4209191543979038E-4	1.4209864600849177E-4	1.4209864600849177E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0474~Menaquinone biosynthesis	6	8.955223880597014	5.625829360114584E-5	BSU_38490, BSU_30820, BSU_30800, BSU_22750, BSU_30780, BSU_30790	62	7	750	10.368663594470044	0.0016302061766025888	4.078726286083073E-4	3.234851882065886E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0289~Folate biosynthesis	6	8.955223880597014	5.625829360114584E-5	BSU_00740, BSU_28080, BSU_00760, BSU_00770, BSU_00780, BSU_00790	62	7	750	10.368663594470044	0.0016302061766025888	4.078726286083073E-4	3.234851882065886E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0665~Pyrimidine biosynthesis	7	10.44776119402985	1.430153588245131E-4	BSU_37150, BSU_15490, BSU_15500, BSU_15530, BSU_15540, BSU_15550, BSU_15560	62	12	750	7.056451612903225	0.0041391520069775645	8.29489081182176E-4	6.578706505927602E-4
KEGG_PATHWAY	bsu00130:Ubiquinone and other terpenoid-quinone biosynthesis	6	8.955223880597014	1.9372766419993E-4	BSU_38490, BSU_30820, BSU_30800, BSU_22750, BSU_30780, BSU_30790	66	8	749	8.511363636363637	0.006758185167236808	9.6863832099965E-4	7.7491065679972E-4
GOTERM_BP_DIRECT	GO:0044205~'de novo' UMP biosynthetic process	6	8.955223880597014	3.890597639725923E-4	BSU_15490, BSU_15500, BSU_15530, BSU_15540, BSU_15550, BSU_15560	66	10	864	7.854545454545455	0.029896552684423372	0.0033286224250988453	0.0029827915237898746
KEGG_PATHWAY	bsu00240:Pyrimidine metabolism	10	14.925373134328357	3.98600408741302E-4	BSU_37150, BSU_15490, BSU_22890, BSU_17390, BSU_15500, BSU_17380, BSU_15530, BSU_15540, BSU_15550, BSU_15560	66	29	749	3.9132706374085684	0.01385689252578226	0.0017438767882431963	0.0013951014305945571
KEGG_PATHWAY	bsu01230:Biosynthesis of amino acids	20	29.850746268656714	0.0010497178968483538	BSU_23080, BSU_23070, BSU_28250, BSU_28260, BSU_28270, BSU_36920, BSU_28280, BSU_11010, BSU_10020, BSU_17890, BSU_22700, BSU_13180, BSU_22610, BSU_00510, BSU_27900, BSU_22600, BSU_22710, BSU_03150, BSU_29750, BSU_25660	66	109	749	2.0822907978871283	0.036091998716707985	0.004082236265521375	0.0032657890124171006
UP_KW_BIOLOGICAL_PROCESS	KW-0432~Leucine biosynthesis	4	5.970149253731343	0.0019359400719480984	BSU_28250, BSU_28260, BSU_28270, BSU_28280	62	4	750	12.096774193548388	0.05464681101294189	0.009357043681082476	0.0074211036091343776
UP_KW_BIOLOGICAL_PROCESS	KW-0028~Amino-acid biosynthesis	17	25.37313432835821	0.002309040452590683	BSU_23080, BSU_23070, BSU_28250, BSU_28260, BSU_28270, BSU_28280, BSU_11010, BSU_10020, BSU_22700, BSU_13180, BSU_22610, BSU_27900, BSU_22600, BSU_22710, BSU_03150, BSU_29750, BSU_25660	62	96	750	2.1421370967741935	0.06484183308284053	0.009566024732161402	0.007586847201369386
UP_KW_LIGAND	KW-0479~Metal-binding	30	44.776119402985074	0.003691380288987891	BSU_24280, BSU_28260, BSU_25070, BSU_28280, BSU_30820, BSU_28080, BSU_15500, BSU_17390, BSU_17890, BSU_30780, BSU_22700, BSU_37150, BSU_13180, BSU_00910, BSU_22740, BSU_00510, BSU_22780, BSU_00770, BSU_27850, BSU_25160, BSU_23280, BSU_24270, BSU_28270, BSU_11010, BSU_15530, BSU_16550, BSU_40420, BSU_23260, BSU_03150, BSU_01370	50	222	554	1.4972972972972973	0.08154175529119267	0.0849017466467215	0.0849017466467215
UP_SEQ_FEATURE	ACT_SITE:Proton donor	12	17.91044776119403	0.004094122879968937	BSU_25160, BSU_23070, BSU_13180, BSU_23280, BSU_36920, BSU_22600, BSU_40420, BSU_23250, BSU_15550, BSU_17890, BSU_30780, BSU_29750	58	70	862	2.547783251231527	0.40364453389377464	0.5158594828760861	0.5158594828760861
UP_KW_BIOLOGICAL_PROCESS	KW-0686~Riboflavin biosynthesis	4	5.970149253731343	0.0045588773127358505	BSU_23280, BSU_23270, BSU_23260, BSU_23250	62	5	750	9.677419354838708	0.12410557951647394	0.016525930258667457	0.01310677227411557
UP_KW_MOLECULAR_FUNCTION	KW-0808~Transferase	31	46.26865671641791	0.004896500395540982	BSU_24280, BSU_23270, BSU_28280, BSU_30820, BSU_17890, BSU_15560, BSU_15680, BSU_13180, BSU_22740, BSU_00510, BSU_22600, BSU_00770, BSU_22760, BSU_00790, BSU_01780, BSU_23250, BSU_27850, BSU_29750, BSU_24270, BSU_11010, BSU_10020, BSU_00900, BSU_15490, BSU_38490, BSU_00740, BSU_22890, BSU_22750, BSU_00460, BSU_27860, BSU_03150, BSU_01370	65	238	758	1.5189398836457662	0.07098269515643907	0.07344750593311472	0.07344750593311472
GOTERM_BP_DIRECT	GO:0009098~leucine biosynthetic process	4	5.970149253731343	0.006907368731592059	BSU_28250, BSU_28260, BSU_28270, BSU_28280	66	6	864	8.727272727272728	0.417626993729621	0.04835158112114441	0.043328040225441095
GOTERM_BP_DIRECT	GO:0009231~riboflavin biosynthetic process	4	5.970149253731343	0.006907368731592059	BSU_23280, BSU_23270, BSU_23260, BSU_23250	66	6	864	8.727272727272728	0.417626993729621	0.04835158112114441	0.043328040225441095
UP_KW_LIGAND	KW-0460~Magnesium	17	25.37313432835821	0.008842314378769572	BSU_24280, BSU_24270, BSU_28270, BSU_30820, BSU_28080, BSU_17890, BSU_30780, BSU_15560, BSU_16550, BSU_37150, BSU_22740, BSU_00510, BSU_00740, BSU_00770, BSU_40420, BSU_23260, BSU_03150	50	102	554	1.8466666666666667	0.18476406063386186	0.10168661535585008	0.10168661535585008
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	10	14.925373134328357	0.01714938578944479	BSU_24270, BSU_28270, BSU_00510, BSU_00740, BSU_30820, BSU_40420, BSU_23260, BSU_03150, BSU_30780, BSU_15560	67	58	928	2.388059701492537	0.8583916004323444	1.0	1.0
GOTERM_MF_DIRECT	GO:0004106~chorismate mutase activity	3	4.477611940298507	0.027234420618407886	BSU_22600, BSU_27900, BSU_29750	67	4	928	10.388059701492537	0.9558504750525195	1.0	1.0
GOTERM_MF_DIRECT	GO:0004659~prenyltransferase activity	3	4.477611940298507	0.027234420618407886	BSU_24280, BSU_22740, BSU_38490	67	4	928	10.388059701492537	0.9558504750525195	1.0	1.0
GOTERM_BP_DIRECT	GO:0008299~isoprenoid biosynthetic process	3	4.477611940298507	0.030300984278675343	BSU_24280, BSU_22740, BSU_22760	66	4	864	9.818181818181818	0.9092842964059574	0.1944313157881668	0.1742306596023832
INTERPRO	IPR013785:Aldolase-type TIM barrel	7	10.44776119402985	0.031148714522543808	BSU_23080, BSU_28280, BSU_22600, BSU_27860, BSU_15540, BSU_15550, BSU_29750	67	36	964	2.7976782752902154	0.9988901078951462	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0456~Lyase	13	19.402985074626866	0.033420769330528344	BSU_23080, BSU_28250, BSU_28260, BSU_15550, BSU_30780, BSU_22700, BSU_00910, BSU_27900, BSU_22710, BSU_30800, BSU_00760, BSU_00780, BSU_23260	65	82	758	1.8487804878048781	0.3994324186362499	0.25065576997896255	0.25065576997896255
KEGG_PATHWAY	bsu01232:Nucleotide metabolism	8	11.940298507462686	0.043815341228162316	BSU_15680, BSU_37150, BSU_22890, BSU_17390, BSU_17380, BSU_40420, BSU_06360, BSU_01370	66	39	749	2.327894327894328	0.7915691485610747	0.15313145323988273	0.12250516259190618
UP_KW_DOMAIN	KW-0315~Glutamine amidotransferase	3	4.477611940298507	0.04692412573901551	BSU_37150, BSU_01780, BSU_06360	9	15	327	7.266666666666666	0.25051170125436795	0.2815447544340931	0.2815447544340931
GOTERM_BP_DIRECT	GO:0006207~'de novo' pyrimidine nucleobase biosynthetic process	3	4.477611940298507	0.04806854904875856	BSU_15490, BSU_15540, BSU_15550	66	5	864	7.854545454545455	0.9785591149379952	0.28471371359649306	0.2551330680280262
KEGG_PATHWAY	bsu00740:Riboflavin metabolism	4	5.970149253731343	0.048127028161106	BSU_23280, BSU_23270, BSU_23260, BSU_23250	66	10	749	4.539393939393939	0.8220635849383591	0.15313145323988273	0.12250516259190618
UP_KW_BIOLOGICAL_PROCESS	KW-0662~Pyridine nucleotide biosynthesis	3	4.477611940298507	0.05546164240945945	BSU_27860, BSU_27850, BSU_27870	62	5	750	7.258064516129032	0.8088526072428075	0.17870973665270268	0.1417353083797297
UP_SEQ_FEATURE	BINDING:in other chain	4	5.970149253731343	0.05926372055563777	BSU_23270, BSU_30800, BSU_40420, BSU_15560	58	14	862	4.246305418719212	0.9995461059347323	1.0	1.0
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	15	22.388059701492537	0.06048200892425612	BSU_25160, BSU_24280, BSU_28260, BSU_28080, BSU_17390, BSU_11010, BSU_15530, BSU_17890, BSU_22700, BSU_16550, BSU_37150, BSU_00910, BSU_22740, BSU_00770, BSU_27850	67	129	928	1.6105518917042694	0.9991324861729085	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0100~Branched-chain amino acid biosynthesis	4	5.970149253731343	0.06636535407073303	BSU_28250, BSU_28260, BSU_28270, BSU_28280	62	12	750	4.032258064516129	0.8635002602863746	0.1924595268051258	0.15264031436268596
GOTERM_BP_DIRECT	GO:0009435~NAD biosynthetic process	3	4.477611940298507	0.06864913920736483	BSU_27860, BSU_27850, BSU_27870	66	6	864	6.545454545454546	0.9961020255961993	0.37757026564050655	0.33834218609344097
KEGG_PATHWAY	bsu00290:Valine, leucine and isoleucine biosynthesis	4	5.970149253731343	0.0951201426190328	BSU_28250, BSU_28260, BSU_28270, BSU_28280	66	13	749	3.491841491841492	0.9697530051411869	0.27743374930551234	0.22194699944440988
